source,service_id,location_id,organization_name,organization_email,organization_url,organization_id,invalid_email,website_no_phone,bad_phone_ids,bad_phone_numbers,bad_extension_ids,bad_phone_extensions,has_unlinked_phone,has_unlinked_email,has_unlinked_url,has_raw_linebreak,email_duped_in_text,has_bad_hyperlink,has_unbalanced_anchor,has_unquoted_href,has_bad_close_anchor,anchor_missing_href,text,,
service,e165ed91-44c3-4ca2-b289-312ff49dc1ab,16770b3e-37a6-4e31-8239-d594668f4bf7,Covenant Mercy Mission,nygospelministries@gmail.com,covenantmercy.com,bd6b977a-29b4-43e1-8348-12d979acfdcd,TRUE,FALSE,6fcf0d47-c8d8-4f38-bf1d-d5d9d75206ca,646.369.3795,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,???????????? ????????????????????????? ??????????????? ???????????????????????????????,,
service,1c6c8c1f-c51d-405a-8e37-8b7d07780079,16b235a3-ad3d-4f6d-96df-28d1e49faab3,Adult Career and Continuing Education Services (ACCES-VR),,acces.nysed.gov/vr/bronx-district-office,3541067d-5100-4d0e-95e6-86eae49975a8,FALSE,FALSE,08bd5b32-eeea-46aa-b89a-a006a2e713bd,718.931.3500,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"In addition to several NYC <a href=""https://acces.nysed.gov/vr/district-offices/"">District Offices</a>, ACCES-VR by NYSED has satellite Offices, please <a href=""https://yourpeer.nyc/locations?search=acces-vr"">see more locations on YourPeer Map</a>. Referrals, peer support, and independent living Reimbursement for career advancement training, reasonable accommodation (contact <a href=""mailto:OHRMRA@NYSED.gov"">OHRMRA@NYSED.gov</a>), and transportation (offered based on your income, might require you to have a Social Security Disability Insurance available to certain low-income people with disability that posses an eligible immigration status) Job development for those whose disability impedes seeking employment (you must be legally allowed to work in the US) Applications for public benefits (immigration status and income requirements apply) Help is offered to NYC residents with physical and mental challenges. People with a criminal record of sexual violence are not served.",,
service,1ac9a8e6-be8f-47bb-9b96-f8732ea83471,16ded0e6-e15f-4d7b-b2dd-811046f08608,Hamilton-Madison House,,hamiltonmadisonhouse.org,2e874fa2-fce5-4dc8-a9ca-3719c8453128,FALSE,FALSE,8d9fac9c-7d60-48ee-8b03-77a6ce7829ff,212.788.5580,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fresh, hot meals are served for on-site dining for breakfast and lunch.",,
service,3c89a513-d23f-42e6-9312-b0c763a87744,16ded0e6-e15f-4d7b-b2dd-811046f08608,Hamilton-Madison House,,hamiltonmadisonhouse.org,2e874fa2-fce5-4dc8-a9ca-3719c8453128,FALSE,FALSE,8d9fac9c-7d60-48ee-8b03-77a6ce7829ff,212.788.5580,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include:\n• Arts and Cultural\n• Care and Wellness Program\n• Health Management\n• Social Services\n• Technology Programs\n• It is a designated cooling center during the Summer when the Code Red is declared (when the temperatures are > 95°F/35°C for 2 or more days or 100°F/37°C at any point) for people of age only, see locations allowing pets and people of other ages at <a href=""https://finder.nyc.gov/coolingcenters/locations"" target=""_blank"" rel=""noopener noreferrer"">finder.nyc.gov/coolingcenters/locations</a>",,
service,bee1ddfd-5265-48a7-a421-9252dfb82e6e,16ded0e6-e15f-4d7b-b2dd-811046f08608,Hamilton-Madison House,,hamiltonmadisonhouse.org,2e874fa2-fce5-4dc8-a9ca-3719c8453128,FALSE,FALSE,8d9fac9c-7d60-48ee-8b03-77a6ce7829ff,212.788.5580,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n• Free English Classes\n• Free Citizenship Test Preparation Classes,,
service,02f2b8f9-937f-4f9e-8721-9182972495ac,1759c6ba-027b-4470-8ce6-9affcc76480d,Crime Victims Treatment Center (CVTC),,cvtcnyc.org,646e073e-7d1a-416c-8f0b-0e3943ceee29,FALSE,FALSE,a6ef20f3-31b7-477e-88b0-633b12b782e1,212.523.4728,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Free services include:\n• Alternative Therapy (Mediation, Hypnosis, Art Therapy, etc.)\n• Advocacy \n• Crisis intervention\n• Individual and Group Therapy\n• Psychiatric Evaluation\n\n\n",,
service,b88523ff-8702-409b-9f9f-029fb87b66a8,1759c6ba-027b-4470-8ce6-9affcc76480d,Crime Victims Treatment Center (CVTC),,cvtcnyc.org,646e073e-7d1a-416c-8f0b-0e3943ceee29,FALSE,FALSE,a6ef20f3-31b7-477e-88b0-633b12b782e1,212.523.4728,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Legal advocates assist survivors of violent crimes with reporting to the police and/or District Attorney’s Office, court proceedings, obtaining orders of protection, getting compensation for expenses related to the crime, immigration processes, and asylum seeking.",,
service,9554c6eb-04b7-46c9-86f6-1606812f97ca,178ca90c-f13b-4b80-93a8-95d95f26995c,Sky Light Center,,skylightcenter.org,019462e7-572f-44ce-bcda-4aa142d62f91,FALSE,FALSE,54276cb8-599d-4b94-a005-b3133d5b9224,718.720.2585,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n• Locating community-based apartments for single adult members\n• Non-mandatory monthly apartment visits\n• Service Coordination,,
service,c209ddfb-0f9a-4867-a9d6-74ef742f9b47,178ca90c-f13b-4b80-93a8-95d95f26995c,Sky Light Center,,skylightcenter.org,019462e7-572f-44ce-bcda-4aa142d62f91,FALSE,FALSE,54276cb8-599d-4b94-a005-b3133d5b9224,718.720.2585,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n• Advocacy\n• Employment\n• Outreach\n• Recreation\n• Wellness,,
service,c21588e0-71d0-4813-830a-083232ae3713,178ca90c-f13b-4b80-93a8-95d95f26995c,Sky Light Center,,skylightcenter.org,019462e7-572f-44ce-bcda-4aa142d62f91,FALSE,FALSE,54276cb8-599d-4b94-a005-b3133d5b9224,718.720.2585,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Free distribution of food once a week.,,
service,c4fa6abf-4adb-44d8-bb99-742c8eeca6e0,178ca90c-f13b-4b80-93a8-95d95f26995c,Sky Light Center,,skylightcenter.org,019462e7-572f-44ce-bcda-4aa142d62f91,FALSE,FALSE,54276cb8-599d-4b94-a005-b3133d5b9224,718.720.2585,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Items offered include:\n• Clothing\n• Household items\n• Furniture\n• Personal care items\n• Shoes\n• Jewelry\n• Children's items\n• Books, CDs, and videos",,
service,128c9389-6a6a-44e8-8ee1-bac470996af1,1794d56b-896f-459e-b215-a916edb7da0c,National Council of Jewish Women (NCJW),info@ncjwny.org,ncjwny.org/programs,3570c7d7-1bdf-4ab4-8972-b5f6479e6939,TRUE,FALSE,b8e7b72b-4459-4e81-bc95-5db32ad06ee6,212.687.5030,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Some support groups are offered without a membership.,,
service,817f5b3c-c5ed-4eca-ad0c-e6ecabbcc088,1794d56b-896f-459e-b215-a916edb7da0c,National Council of Jewish Women (NCJW),info@ncjwny.org,ncjwny.org/programs,3570c7d7-1bdf-4ab4-8972-b5f6479e6939,TRUE,FALSE,b8e7b72b-4459-4e81-bc95-5db32ad06ee6,212.687.5030,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sit down Hot meal served twice weekly. All are welcome.,,
service,b94b6d66-7656-424a-9e39-3d6d70bc7cb9,1794d56b-896f-459e-b215-a916edb7da0c,National Council of Jewish Women (NCJW),info@ncjwny.org,ncjwny.org/programs,3570c7d7-1bdf-4ab4-8972-b5f6479e6939,TRUE,FALSE,b8e7b72b-4459-4e81-bc95-5db32ad06ee6,212.687.5030,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Trained volunteers offer support via zoom and speak out from their lived experiences.,,
service,c86e3024-56e5-4340-a1bc-7567cbece391,1794d56b-896f-459e-b215-a916edb7da0c,National Council of Jewish Women (NCJW),info@ncjwny.org,ncjwny.org/programs,3570c7d7-1bdf-4ab4-8972-b5f6479e6939,TRUE,FALSE,b8e7b72b-4459-4e81-bc95-5db32ad06ee6,212.687.5030,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A three-day emergency supply of both fresh produce and shelf-stable groceries. Participants must live in Manhattan.,,
service,ccb6ec8c-e050-4716-a6d5-04e323a93648,1794d56b-896f-459e-b215-a916edb7da0c,National Council of Jewish Women (NCJW),info@ncjwny.org,ncjwny.org/programs,3570c7d7-1bdf-4ab4-8972-b5f6479e6939,TRUE,FALSE,b8e7b72b-4459-4e81-bc95-5db32ad06ee6,212.687.5030,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Group open to people with memory loss and their caregivers.,,
service,06cae51e-0d04-4dfc-bae0-3b9bc1d8fa0f,17a0bea9-88df-4d9b-8e1e-779bba41ca9b,La Colmena,,lacolmenanyc.org/what-we-do,f6781433-e2b7-4095-9b43-e17d82458078,FALSE,FALSE,b7fe1dc6-34d5-429a-967c-d0c02b8464e7,718.442.7700,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"• Referrals for legal support, asylum, health insurance, and benefits • OSHA 30+, SST 10 (both in Spanish), ESL Pieces of Training • Members can get information on Workers Corners for Day Laborers (gigs are paid in cash and are available to Spanish-speaking construction workers, with no legal paperwork usually requested) • Mexican consulate services (renewal of passports), IDNYC, DMV Appointments • Promise NYC — vouchers for childcare for 0-13-year-olds who are undocumented and live in NYC\n",,
service,0d8ee8bf-8d8b-4de3-a7ae-b158d53495f2,17b6f778-62ae-4e03-b081-2965a23fe2f0,Workforce1 Career Centers - NYC Department of Labor (NYCDOL) - Small Business Services (SBS),,https://a801-worksource1.nyc.gov/,b8777e2c-b88b-430e-9988-9796abb38525,FALSE,FALSE,a0d031d1-932d-47d2-8a14-6db3411b0b9e,917.493.7054,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n• Job placement. You must be legally allowed to work in the US.\n• Resume help and interview prep,,
service,2bce20f1-71d7-4547-b111-52376fa2eb02,17bd886f-22b1-40a6-841d-f1d79fc44b51,Interborough Developmental and Consultation Center,,www.interborough.org,deeb3c85-3d70-4826-ad1a-5f708694bdf3,FALSE,FALSE,62b259b2-e5df-4ad1-9136-9d39a69ae76f,718.778.0485,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include:\n• Care Management\n• Children, Adults, and Senior Services\n• Children and Family Treatment and Support Services (CFTSS)\n• Home and Community-Based Services\n• Home Visiting Services\n• School Programs",,
service,c9fe9457-bb77-44dd-b1cb-5b5e27e467af,184c417a-4810-446c-a173-9c9769599bef,SCO Family of Services,,https://sco.org/programs/the-christopher-school/,64b3c558-56d2-4a0e-8077-73752b4e3ef8,FALSE,FALSE,05f50403-97cc-4fcc-a7b5-e30967b62767,718.312.5800,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,A residential 853 school for individuals eligible through OPWDD and referred by their school district (from NYS),,
service,4b94b9cc-85bf-4e96-b3b9-7cba139f6ced,185b6481-d729-4717-aaa5-cf935b1abaec,Church of the Good Shepherd,,https://goodshepherdnyc.org,caae81a3-3492-4fda-ba6b-f79225df649a,FALSE,FALSE,812850d6-5f16-4946-80a7-bf100dcc716b,(212) 567-1300,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Produce to go. Anyone welcome. They also may help you find a pantry near your address.,,
service,2c7895b2-fe1e-481e-a819-eff31d71dcde,1876f065-b5b6-4a17-8a55-c1a70314bbe9,AIDS Healthcare Foundation (AHF),,locations.outofthecloset.org,f30ea104-f488-42ff-8db0-241858635d24,FALSE,FALSE,15ade6b0-1e9b-49ca-89b2-6674a805a2f2,718.637.2955,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,HIV and STI testing.,,
service,00251f03-dac4-4ac3-8592-30e24b756c75,18ab0ef9-03a2-4ec9-9ca6-660dfd076354,Trinity Place Shelter,,trinityplaceshelter.org/contact-us,551ed16c-87be-406e-9dc3-602724b65ab3,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"LGBTQIA2S+ shelter. Shower, food, and belongings storage for guests. 10 beds are available for up to a 2-year stay or up to your 26th birthday. They offer weekly MetroCards and require you to vacate the space during the day except Wednesdays and weekends.",,
service,0047e27c-5230-414c-9a7a-5e6a8d902ffe,18b6ffab-4f25-4814-ba64-659a25538acf,Pursuit,,www.pursuit.org/fellowship-bond,7c0cab16-c868-442f-a3f4-3748e910655e,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Workforce1 - Industrial & Transportation Center LIC provides services for NYC residents only:\n• Voter registration\n• Veteran services\n• Resume help\n• Employment help. Must be allowed to work in the US when it comes to job placement.,,
service,43a96da1-5d14-4ef5-8b47-e5ca628f5f7e,18b6ffab-4f25-4814-ba64-659a25538acf,Pursuit,,www.pursuit.org/fellowship-bond,7c0cab16-c868-442f-a3f4-3748e910655e,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"To qualify, you have to be proficient in English (speaking, reading, and writing), eligible to work in the US, and live in the NYC Metro\nTwo schedule options—one for days and one for nights/weekends. You can expect to spend about 40 hours/week in class and 20 hours/week studying outside of class.",,
service,af66cd3d-4a40-4404-bb5b-c7083ec79c99,19011b56-474b-4acf-983b-38c9c980dafd,The PAC Program,,thepacprogram.com,9e99efca-d802-4fa2-a42d-ef43c36da840,FALSE,FALSE,00312219-84b9-4903-86d0-4569b211f1e7; ada8c3da-7c9c-44a7-b7a0-3583b4356240,718.388.5950; 866.481.2547,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Virtual services include:\n• 4-6 week Intensive Outpatient Program\n• Domestic Abuse and Abusive Partners Intervention Program\n• DUI program\n• Medication-Assisted Treatment\n• Outpatient Therapy and Counseling \n• Parenting Classes\n• Anger Management\n,,
service,5474cf1d-d737-40d1-b6ce-69ae55fba665,1907d2bd-8fb0-4bea-bb3e-319c5caf1b61,Urban Health Plan (UHP),,urbanhealthplan.org/peninsula-community-health-center,2bb7d989-6dd6-4f57-b9b8-c9c5178a9474,FALSE,FALSE,7db8a192-5389-45f3-80ad-707e8698cc91,718.589.4755,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include:\n• Gynecology\n• Nutrition\n• Podiatry\n• Prenatal\n• Primary Care\n• Social Services\n• Dentistry\n• Women, Infants, and Children Services (W.I.C)\n• Health Home Program\n• Vaccines \n• Health Insurance Enrollment\n• Mental Health and Psychotherapy\n• Family Planning",,
service,5696a057-058e-4610-98d0-29e53067f11a,190f1d88-4c6a-4896-b62f-370dbe4e976f,City Relief,,newyorkcityrelief.org/our-locations,c6cf8998-9bf0-4b28-b3df-b2da7081e621,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Soup, bread, and beverages",,
service,784a2795-c5bc-4a3e-8655-af73fc731c80,190f1d88-4c6a-4896-b62f-370dbe4e976f,City Relief,,newyorkcityrelief.org/our-locations,c6cf8998-9bf0-4b28-b3df-b2da7081e621,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"socks, hygiene kits, prayer, and Life Care Visits",,
service,a4a5d8f2-3350-4aa0-a055-d1b2efa90880,1927c62b-6e47-49c8-bc72-e9126239d43c,Little Essentials,,littleessentials.org,66412647-07e0-4ad1-b6e0-2cade307e1b1,FALSE,FALSE,500baaef-6ee8-4a71-8158-3a521f749127,347.689.2327,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Community partners listed on their website provide referrals for you to pick up diapers.\nSee the website for upcoming parenting classes,,
service,773320c6-7bb3-4e65-aafc-1636917cc263,19665bd7-5785-4b15-88c3-35056be95ba5,Legal Action Center (LAC),,lac.org,e14b02b5-d970-4d43-9a64-14ce0bb04d4c,FALSE,FALSE,79efc13a-3773-4ff9-b6ee-cf31ad644206,212.243.1313,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include: \n• Certificate of Good Conduct\n• Criminal Record Discrimination\n• Filing of Lawsuits for Discrimination\n• Record of Arrest and Prosecution (Rap Sheet)\n• Referrals for Marijuana Conviction Expungements,,
service,a72be7ae-c2bc-412a-82c3-9931bffe65aa,197ce322-55e3-4f91-b68e-b9fdfa15d7e0,"Hands On Health Associates, LLC",,handsonny.com,4bb6a095-ce26-4be3-afa9-53900e447454,FALSE,FALSE,52382690-d7d9-4422-ab56-bcbff3a13b79,347.547.3626,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"The first step is to see a counselor who will assess your needs and refer you to the following:\n• Receive Overdose Prevention Kits; no prescription is required\n• Case management\n• Child abuse prevention, DWI and DUI assessments, counseling, and psychiatry\n• Case management",,
service,767e6e35-8f9e-4b27-a56b-04d99f8f9460,199a2bd5-9983-4c57-afb7-e61221bb11fa,Queens Borough President's Immigrant Welcome Center,,https://www.queensbp.nyc.gov/,dafe51e4-c054-4abf-9886-300816b328e5,FALSE,FALSE,4f0f7fc8-ce50-469c-b749-721f812e7f07; b60d9ea0-2cef-487e-9ff1-30f9916d0d1e,718.286.0644; 718.286.0511,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Referrals for SNAP, WIC, legal support, IDNYC online application",,
service,32fdd632-8e65-4903-9c0a-ae77c9f647de,19aadb92-49f5-4195-b1ac-c600f7f1920d,NYC Health + Hospitals,,www.nychealthandhospitals.org/locations/woodhull,7307574f-1463-4fc1-a9fc-23e3689563ca,FALSE,FALSE,659ce045-e323-45fd-9fc9-fcafebd06491; e6ae492f-852d-4c38-b2cc-f750f8a48617,844.692.4692; 718.963.8000,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n• Surgery\n• Breast Care Surgery\n• Cardiology (All Ages)\n• Colorectal Surgery\n• Integrated Health\n• Dermatology\n• Developmental Evaluation (Kids)\n• Diagnostic Cardiology\n• Endocrinology (All Ages)\n• ENT\n• Gastroenterology\n• General Surgery\n• Hand Surgery\n• Hematology\n• Oncology (Adults & Kids)\n• Hepatology\n• Infusion Center\n• Nephrology (All Ages)\n• Neurology (All Ages)\n• OBGYN\n• Occupational Therapy\n• Ophthalmology\n• Oral Surgery\n• Orthopedics\n• Lab\n• Pain Management\n• PAT\n• Psychiatry\n• Physical Medicine & Rehab\n• Physical Therapy\n• Plastic Surgery\n• Podiatry\n• Primary Care (All Ages)\n• Pulmonary (All Ages)\n• Rheumatology\n• Speech Therapy\n• Urology\n• Vascular\n• Virology,,
service,b64b94db-8b15-4559-9734-336e72881798,19aadb92-49f5-4195-b1ac-c600f7f1920d,NYC Health + Hospitals,,www.nychealthandhospitals.org/locations/woodhull,7307574f-1463-4fc1-a9fc-23e3689563ca,FALSE,FALSE,659ce045-e323-45fd-9fc9-fcafebd06491; e6ae492f-852d-4c38-b2cc-f750f8a48617,844.692.4692; 718.963.8000,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include: \n• HIV Testing and Prevention\n• Immunizations\n• LGBTQ Mental Health\n• OB/GYN\n• Ophthalmology\n• PrEP and PEP\n• Primary Care\n• STI Testing and Treatment\n• Urgent Care Visits\n• Young Adult Care,,
service,d933e5b5-2aff-4925-bc2b-1353982f5560,19aadb92-49f5-4195-b1ac-c600f7f1920d,NYC Health + Hospitals,,www.nychealthandhospitals.org/locations/woodhull,7307574f-1463-4fc1-a9fc-23e3689563ca,FALSE,FALSE,659ce045-e323-45fd-9fc9-fcafebd06491; e6ae492f-852d-4c38-b2cc-f750f8a48617,844.692.4692; 718.963.8000,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include: \n• Cosmetic Dentistry\n• Dental Implants\n• Endodontic Treatment\n• General Dentistry\n• Periodontal Care\n• Restorative Dentistry,,
service,fb23910b-472a-4a3d-87f5-a057ce1400a1,19aadb92-49f5-4195-b1ac-c600f7f1920d,NYC Health + Hospitals,,www.nychealthandhospitals.org/locations/woodhull,7307574f-1463-4fc1-a9fc-23e3689563ca,FALSE,FALSE,659ce045-e323-45fd-9fc9-fcafebd06491; e6ae492f-852d-4c38-b2cc-f750f8a48617,844.692.4692; 718.963.8000,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"You can only see a financial counselor right before your scheduled appointment if you cannot afford care. You may qualify for a one-year 0-dollar fee scale across all NYC Health + Hospitals. If you can prove you do not have an income (you live in a shelter), undocumented patients can share an estimate of their earnings.",,
service,5448a1a0-0a97-4be5-90f3-39c7f8b47743,19abc98f-1864-47b8-8e18-cc345426f6bd,NYC Health + Hospitals,,www.nychealthandhospitals.org/street-health-outreach-wellness-mobile-units/,650e884a-2ad9-40f2-90af-db30edc96c9c,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include: \n• Basic Health Evaluations \n• Hygiene Kits, Reusable Bags, Snacks, and Water \n• Overdose Prevention Kits and Training\n• Screening and Referrals for Substance Use Treatment \n• Vaccinations",,
service,462371cf-023f-4a17-a45a-e9b68d3bc1b0,19bd46f0-42ef-4730-bc8e-8775eba819a3,The Bronx Financial Access Coalition (BxFAC) - Bronx People’s Federal Credit Union,,bronxfinancialaccess.nyc,79475c4b-cb63-4ad0-a786-3095ea588312,FALSE,FALSE,979a3b7f-0f63-4008-aea2-c7919464ce4e,212.529.8197,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"• Visit their website to see upcoming stops, indicate your interest by submitting a form at <a href=""https://bit.ly/bronxcu"">bit.ly/bronxcu</a>\n• Explore affordable and free banking products and apply for <a href=""https://irs.gov/individuals/individual-taxpayer-identification-number"">ITIN</a> (a tax ID available to anyone regardless of immigration status)",,
service,0814c54c-df64-4e04-8f19-31a88ffd99ae,19c01950-8832-4ab6-9b7d-14d9d3deeee8,Universe City,,https://www.universecity.nyc/,57659ee6-9be8-440e-9a7c-d32cc9cb6b33,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Free food available to all,,
service,f5c36252-cad6-4334-b34c-b9fd5275edfc,19c01950-8832-4ab6-9b7d-14d9d3deeee8,Universe City,,https://www.universecity.nyc/,57659ee6-9be8-440e-9a7c-d32cc9cb6b33,FALSE,TRUE,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"People can fill out an <a href=""https://airtable.com/appEfA8rEx8kC6sMY/shrZMq1xJ36e6yVB4"">application</a> to receive free prepared meals, groceries, baby items, and toiletries to their door",,
service,05a7e668-c4ab-4688-8beb-1798716f5739,19cc2843-eb77-4b11-aad3-a49ef5ae3a1d,Housing Works,,www.housingworks.org,a91388ec-4a30-42af-a559-9889e0559e30,FALSE,FALSE,3d72f2bd-465b-42f4-8575-ddb48e67c8fd,718.277.0386,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include:\n • Annual physicals\n • GYN\n • HIV and STI Testing, Counseling, and Care\n • Immunizations and TB Screening\n • Insurance Enrollment\n • Medical Case Management\n • Smoking Cessation Counseling and Treatment\n • Transgender Care",,
service,25f50be7-2e16-4984-8c8a-b0c32e70b50a,19cc2843-eb77-4b11-aad3-a49ef5ae3a1d,Housing Works,,www.housingworks.org,a91388ec-4a30-42af-a559-9889e0559e30,FALSE,FALSE,3d72f2bd-465b-42f4-8575-ddb48e67c8fd,718.277.0386,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Services include:\n• Care coordination\n• Healthcare\n• Rapid HIV and Hep C Testing\n• Supportive Services\n• Transgender Services\n• Youth BIPOC Clubhouse. Age requirement: 18-24 (until your 25th birthday), call Snookie at <a href=""tel:9298235687"">(929) 823-5687</a>?, walk in Wednesday and Friday 9:00 AM — 5:00 PM, and Thursday 11:00 AM — 7:00 PM, or check their <a href=""https://www.instagram.com/hwyps"" target=""_blank"" rel=""noopener noreferrer"">Instagram @hwyps</a>",,
service,93baddcb-cdca-4541-a218-ae1f92a18e69,19cc2843-eb77-4b11-aad3-a49ef5ae3a1d,Housing Works,,www.housingworks.org,a91388ec-4a30-42af-a559-9889e0559e30,FALSE,FALSE,3d72f2bd-465b-42f4-8575-ddb48e67c8fd,718.277.0386,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n • Health Home Coordination\n • Housing Support\n • Legal Services\n • Medical Case Management\n • Re-Entry Program,,
service,aaa614b2-4f43-4be0-9715-7ec7da9be489,19cc2843-eb77-4b11-aad3-a49ef5ae3a1d,Housing Works,,www.housingworks.org,a91388ec-4a30-42af-a559-9889e0559e30,FALSE,FALSE,3d72f2bd-465b-42f4-8575-ddb48e67c8fd,718.277.0386,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Services include:\n • Couples and Family therapy\n • Group and Individual Counseling\n • Substance Use Support,,
service,14f4a4fd-7737-4424-8914-c93392a7a28a,19dccab0-c3ec-4eb6-8138-2c56a3afead0,The Alex House Project (AHP),,https://www.alexhouseproject.org/participants,433dde9f-62d1-40b1-96d7-93a38ff22ab7,FALSE,FALSE,51bb5013-fd99-44d3-a956-34eb15f7d57d,347.951.5572,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Benefits enrollment and employment support, in-person parenting classes Parenting Journey for female-identified parents under 25 and male-identified parents under 30. Limited childcare spots are available to attendees; otherwise, please do not bring your child. Healthy Baby Program for pregnant females assigned at birth. You might be eligible for a $75 incentive upon completion, baby car seat pampers, and other essentials.\n",,
service,2eff0bcc-117b-423d-a831-0a9aace27ab7,19ebfc7a-63e7-43e9-aecf-0da12a7070f7,Urban Neighborhood Services (UNS),,uns-inc.org,c7291c98-b452-477b-a791-fe2da4b4b054,FALSE,FALSE,1443a67b-5626-4b07-a0d6-7db30ab2dd0b,347.374.2455,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,• Affordable housing and HRA public benefits\n• Domestic violence resources\n• Case management\n• Therapeutic counseling\n• Financial literacy\n• Criminal Record Repair Counseling and legal referrals\n\n,,
