location_id,service_id,phone_id,source,target,patch_status,edit_url,excel_link,payload,note
cf6f8b7c-55b5-401e-b772-d15d1fbefe31,46c53ed9-b8b2-41f7-9a00-0ed5f6a31c8e,,service,service_update,patched,https://gogetta.nyc/team/location/cf6f8b7c-55b5-401e-b772-d15d1fbefe31/services/46c53ed9-b8b2-41f7-9a00-0ed5f6a31c8e/description,"=HYPERLINK(""https://gogetta.nyc/team/location/cf6f8b7c-55b5-401e-b772-d15d1fbefe31/services/46c53ed9-b8b2-41f7-9a00-0ed5f6a31c8e/description"")","{""description"": ""\u2022 Scheduling for TASC exams at CUNY campuses\n\u2022 Family support, parenting workshops, men's groups, and employment assistance\n\u2022 One-on-one coaching and counseling, Access to tech devices, based on need\n\u2022 Stipends up to $1,755 for HSE and $1,215 for CCP participants (based on attendance and participation)\n\u2022 MetroCards, Alumni activities including referrals to occupational skills training (paid for by CFA), enrollment into CUNY (application fees covered), and guided pathway to CUNY ASAP.\n\u2022 Continuing Education and Workforce Development Department (CEWD) <a href=\""https://www.hostos.cuny.edu/Administrative-Offices/Continuing-Education-Department/Brochures\"" target=\""_blank\"" rel=\""noopener noreferrer\"">see the brochure</a>, <a href=\""https://docs.google.com/forms/d/e/1FAIpQLSevet4mHjCFLul2InAO7PoIsXuEZ47fLioI1lpZzkKrbLH89w/viewform\"" target=\""_blank\"" rel=\""noopener noreferrer\"">register for info session</a>, call <a href=\""tel:7185186656\"">(718) 518-6656</a>, and <a href=\""https://www.campusce.net/hostoswdce/category/category.aspx\"" target=\""_blank\"" rel=\""noopener noreferrer\"">apply</a> (many paid courses are shared, vouchers are accepted)""}",service 46c53ed9-b8b2-41f7-9a00-0ed5f6a31c8e description cleaned
67b94f47-36b0-41f5-b56e-221b08f20e19,46ff950c-7ba2-4c74-b165-4bdccbcf3170,,service,service_update,patched,https://gogetta.nyc/team/location/67b94f47-36b0-41f5-b56e-221b08f20e19/services/46ff950c-7ba2-4c74-b165-4bdccbcf3170/description,"=HYPERLINK(""https://gogetta.nyc/team/location/67b94f47-36b0-41f5-b56e-221b08f20e19/services/46ff950c-7ba2-4c74-b165-4bdccbcf3170/description"")","{""description"": ""Services include:\n\u2022 Evening Programs\n\u2022 Individual and Group Counseling\n\u2022 Intensive Outpatient\n\u2022 Latino and Bilingual Services\n\u2022 Medication-Assisted Treatment\n\u2022 Mental Health Only Program\n\u2022 Psychiatric Evaluations\n\u2022 Specialized Programs\n\u2022 Vocational Training and Support""}",service 46ff950c-7ba2-4c74-b165-4bdccbcf3170 description cleaned
6781b53a-3706-4d90-a030-10eb640b66ad,473f1793-d65d-4af5-8e39-6621c4d79341,,service,service_update,patched,https://gogetta.nyc/team/location/6781b53a-3706-4d90-a030-10eb640b66ad/services/473f1793-d65d-4af5-8e39-6621c4d79341/description,"=HYPERLINK(""https://gogetta.nyc/team/location/6781b53a-3706-4d90-a030-10eb640b66ad/services/473f1793-d65d-4af5-8e39-6621c4d79341/description"")","{""description"": ""\u2022 This program is provided to colleges\n\u2022 Services include:\n\u2022 Advocacy for student survivors navigating Title IX investigations\n\u2022 Bystander intervention training\n\u2022 Sexual violence prevention programming\n\u2022 Support implementing trauma-informed practices in sexual violence response\n\u2022 Trauma-focused counseling and advocacy\n\u2022 Workshops and events that raise awareness about sexual assault, dating violence, and stalking""}",service 473f1793-d65d-4af5-8e39-6621c4d79341 description cleaned
ad067b1f-085a-456d-a9c2-4c442d9a0014,47879963-a3c0-4773-a6f6-8c3c8879e336,,service,service_update,patched,https://gogetta.nyc/team/location/ad067b1f-085a-456d-a9c2-4c442d9a0014/services/47879963-a3c0-4773-a6f6-8c3c8879e336/description,"=HYPERLINK(""https://gogetta.nyc/team/location/ad067b1f-085a-456d-a9c2-4c442d9a0014/services/47879963-a3c0-4773-a6f6-8c3c8879e336/description"")","{""description"": ""Services include:\n\u2022 Benefits and Eligibility Assistance\n\u2022 Case Management\n\u2022 Clinical Social Workers\n\u2022 Referrals to Other Services""}",service 47879963-a3c0-4773-a6f6-8c3c8879e336 description cleaned
d4433462-4015-408f-837e-aa8032426c26,4789dd89-07f4-4a32-b7cc-b682163f40f0,,service,service_update,patched,https://gogetta.nyc/team/location/d4433462-4015-408f-837e-aa8032426c26/services/4789dd89-07f4-4a32-b7cc-b682163f40f0/description,"=HYPERLINK(""https://gogetta.nyc/team/location/d4433462-4015-408f-837e-aa8032426c26/services/4789dd89-07f4-4a32-b7cc-b682163f40f0/description"")","{""description"": ""Services include:\n\u2022 Augmentative and Alternative\n\u2022 Communication Evaluation and\n\u2022 Treatment\n\u2022 Nutrition\n\u2022 Occupational Therapy\n\u2022 Physical Therapy\n\u2022 Psychological Testing\n\u2022 (Including for OPWDD eligibility,\n\u2022 guardianship evaluation, and autism\n\u2022 assessment)\n\u2022 Psychosocial Evaluation\n\u2022 Psychotherapy\n\u2022 Sexual Consent Determination\n\u2022 Speech Therapy""}",service 4789dd89-07f4-4a32-b7cc-b682163f40f0 description cleaned
b6a214a7-f09e-430d-b92b-fe38ed0926ca,4790bd57-7d23-48f3-99c9-ad4547c7e920,,service,service_update,patched,https://gogetta.nyc/team/location/b6a214a7-f09e-430d-b92b-fe38ed0926ca/services/4790bd57-7d23-48f3-99c9-ad4547c7e920/description,"=HYPERLINK(""https://gogetta.nyc/team/location/b6a214a7-f09e-430d-b92b-fe38ed0926ca/services/4790bd57-7d23-48f3-99c9-ad4547c7e920/description"")","{""description"": ""Services include:\n\u2022 Affordable Housing Lottery Preparation\n\u2022 First Time Home Buyers Education Course\n\u2022 Housing Counseling\n\u2022 Housing Search Tools\n\u2022 Housing Workshops\n\u2022 NYC Housing Connect Instructions""}",service 4790bd57-7d23-48f3-99c9-ad4547c7e920 description cleaned
ca9798df-f658-4188-aada-751931dafa72,4830b998-12e2-44b1-bffe-5175391195cc,,service,service_update,patched,https://gogetta.nyc/team/location/ca9798df-f658-4188-aada-751931dafa72/services/4830b998-12e2-44b1-bffe-5175391195cc/description,"=HYPERLINK(""https://gogetta.nyc/team/location/ca9798df-f658-4188-aada-751931dafa72/services/4830b998-12e2-44b1-bffe-5175391195cc/description"")","{""description"": ""Services include:\n\u2022 Day Rehabilitation\n\u2022 Individual and Group Counseling\n\u2022 Intensive Outpatient Treatment\n\u2022 Medications for Opioid Use Disorder (MOUD)\n\u2022 Relapse Prevention""}",service 4830b998-12e2-44b1-bffe-5175391195cc description cleaned
c1e3b264-65e6-4382-8316-28d3b64f3d80,4846256d-98a4-488d-bfa6-9ce1e58e5cf0,,service,service_update,patched,https://gogetta.nyc/team/location/c1e3b264-65e6-4382-8316-28d3b64f3d80/services/4846256d-98a4-488d-bfa6-9ce1e58e5cf0/description,"=HYPERLINK(""https://gogetta.nyc/team/location/c1e3b264-65e6-4382-8316-28d3b64f3d80/services/4846256d-98a4-488d-bfa6-9ce1e58e5cf0/description"")","{""description"": ""Services include:\n\u2022 Civil Rights/TGNCIQ Justice\n\u2022 Employment and Workplace Justice\n\u2022 Immigration and Action NYC\n\u2022 Housing Court Assistance""}",service 4846256d-98a4-488d-bfa6-9ce1e58e5cf0 description cleaned
fcb5fdd7-f54d-4f79-b815-1d61c2d535f6,485c4a38-3d87-4582-8e40-7f4bb33dbd5a,,service,service_update,patched,https://gogetta.nyc/team/location/fcb5fdd7-f54d-4f79-b815-1d61c2d535f6/services/485c4a38-3d87-4582-8e40-7f4bb33dbd5a/other-info,"=HYPERLINK(""https://gogetta.nyc/team/location/fcb5fdd7-f54d-4f79-b815-1d61c2d535f6/services/485c4a38-3d87-4582-8e40-7f4bb33dbd5a/other-info"")","{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""Walk in on Tuesday and Thursday at 9:45 AM to start or <a href=\""https://strive.socialsolutionsportal.com/apricot-intake/bd6bded3-7b3a-42cd-8056-154549dc0012\"" target=\""_blank\"" rel=\""noopener noreferrer\"">register for an online session</a>.""}}",service 485c4a38-3d87-4582-8e40-7f4bb33dbd5a other-info cleaned
572aff2c-0105-4216-bbac-3147c4cf3de3,48af3109-27e0-4904-8b24-3882e4ded985,,service,service_update,patched,https://gogetta.nyc/team/location/572aff2c-0105-4216-bbac-3147c4cf3de3/services/48af3109-27e0-4904-8b24-3882e4ded985/description,"=HYPERLINK(""https://gogetta.nyc/team/location/572aff2c-0105-4216-bbac-3147c4cf3de3/services/48af3109-27e0-4904-8b24-3882e4ded985/description"")","{""description"": ""The Adult Education Program and Project Comeback assist people who are experiencing homelessness. Services include:\n\u2022 Adult Education\n\u2022 Basic Skills Training\n\u2022 Financial Literacy and Paid Work Experience\n\u2022 Group and Individual counseling\n\u2022 Industry-Specific Certifications\n\u2022 Job Placement Assistance""}",service 48af3109-27e0-4904-8b24-3882e4ded985 description cleaned
6d4e679f-c603-4a59-aae5-15d7d064f039,48b2d616-583c-475f-abb2-b9dbc48eb7db,,service,service_update,patched,https://gogetta.nyc/team/location/6d4e679f-c603-4a59-aae5-15d7d064f039/services/48b2d616-583c-475f-abb2-b9dbc48eb7db/description,"=HYPERLINK(""https://gogetta.nyc/team/location/6d4e679f-c603-4a59-aae5-15d7d064f039/services/48b2d616-583c-475f-abb2-b9dbc48eb7db/description"")","{""description"": ""\u2022 Eviction Prevention \u2014 Assistance with rent and utility arrears and mediation to prevent eviction\n\u2022 Public Benefits Assistance\n\u2022 Education and Job Placement \u2014 HELP Works\n\u2022 Financial Counseling\n\u2022 Relocation Assistance""}",service 48b2d616-583c-475f-abb2-b9dbc48eb7db description cleaned
b41ce36f-81ca-4710-aec7-da6df8222251,48caf5c9-0b2b-4121-809d-0257544c2ad2,,service,service_update,patched,https://gogetta.nyc/team/location/b41ce36f-81ca-4710-aec7-da6df8222251/services/48caf5c9-0b2b-4121-809d-0257544c2ad2/description,"=HYPERLINK(""https://gogetta.nyc/team/location/b41ce36f-81ca-4710-aec7-da6df8222251/services/48caf5c9-0b2b-4121-809d-0257544c2ad2/description"")","{""description"": ""\u2022 TCAC is devoted to ensuring that students with disabilities are prepared to attend college, enter the workforce, and live independently.\n\u2022 Contact them at <a href=\""mailto:mntcac@schools.nyc.gov\"">mntcac@schools.nyc.gov</a> or <a href=\""tel:2126098491\"">(212) 609-8491</a>""}",service 48caf5c9-0b2b-4121-809d-0257544c2ad2 description cleaned
0a9d4657-b95a-4f40-8206-00cb216547c1,48de48ee-5c17-4249-9d25-bb1e368839cb,,service,service_update,patched,https://gogetta.nyc/team/location/0a9d4657-b95a-4f40-8206-00cb216547c1/services/48de48ee-5c17-4249-9d25-bb1e368839cb/description,"=HYPERLINK(""https://gogetta.nyc/team/location/0a9d4657-b95a-4f40-8206-00cb216547c1/services/48de48ee-5c17-4249-9d25-bb1e368839cb/description"")","{""description"": ""Services include:\n\u2022 Career Assistance\n\u2022 Employment\n\u2022 Vocational""}",service 48de48ee-5c17-4249-9d25-bb1e368839cb description cleaned
c932ec1b-0095-401a-89bf-e83a448bb534,49d23b8e-7785-4bc8-aedb-6d8dc6fcc101,,service,service_update,patched,https://gogetta.nyc/team/location/c932ec1b-0095-401a-89bf-e83a448bb534/services/49d23b8e-7785-4bc8-aedb-6d8dc6fcc101/other-info,"=HYPERLINK(""https://gogetta.nyc/team/location/c932ec1b-0095-401a-89bf-e83a448bb534/services/49d23b8e-7785-4bc8-aedb-6d8dc6fcc101/other-info"")","{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 If your child is 2 years old, walk in or call to enroll, preferably from 8:30 AM to 1:00 PM. Proof of income, two types of proof of address, a birth certificate, and immunizations are required.\n\u2022 If you are looking for extended day programming, apply at <a href=\""https://myschools.nyc\"" target=\""_blank\"" rel=\""noopener noreferrer\"">myschools.nyc</a>. Households around the poverty line are prioritized, but anyone from NYC is welcome to apply.""}}",service 49d23b8e-7785-4bc8-aedb-6d8dc6fcc101 other-info cleaned
df3f4053-562c-4883-9488-fb7f13f5528f,4a166e2e-33e5-41b8-9425-efa5d93ce4da,,service,service_update,patched,https://gogetta.nyc/team/location/df3f4053-562c-4883-9488-fb7f13f5528f/services/4a166e2e-33e5-41b8-9425-efa5d93ce4da/description,"=HYPERLINK(""https://gogetta.nyc/team/location/df3f4053-562c-4883-9488-fb7f13f5528f/services/4a166e2e-33e5-41b8-9425-efa5d93ce4da/description"")","{""description"": ""Programs include:\n\u2022 Free short-term counseling\n\u2022 Peer support and referral resources\n\u2022 Connections to affirming providers\n\u2022 Family counseling\n\u2022 Caregiver support\n\u2022 Workshops for family and caregivers\n\u2022 Gender-affirming letters for care\n\u2022 and more\n<br>\n<br>\n\u2022 Please note that anyone in crisis will be referred to another provider."", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 LGBTQIA2S+ New York State residents qualify for this service\n<br>\n\u2022 You may <a href=\""https://docs.google.com/forms/d/e/1FAIpQLSfvzisO7UbzV1k0z_nOL5CmzlasZpytENzZ7a0jGTJWerIpiA/viewform\"">refer</a> yourself or someone else who is willing.""}}",service 4a166e2e-33e5-41b8-9425-efa5d93ce4da description cleaned | service 4a166e2e-33e5-41b8-9425-efa5d93ce4da other-info cleaned
4a08a3ed-301f-4aa2-87df-b213261cbaef,4ab6b3cf-87e1-4140-8879-c07df8a0605d,,service,service_update,patched,https://gogetta.nyc/team/location/4a08a3ed-301f-4aa2-87df-b213261cbaef/services/4ab6b3cf-87e1-4140-8879-c07df8a0605d/description,"=HYPERLINK(""https://gogetta.nyc/team/location/4a08a3ed-301f-4aa2-87df-b213261cbaef/services/4ab6b3cf-87e1-4140-8879-c07df8a0605d/description"")","{""description"": ""Services include:\n\u2022 Group and Individual Therapy\n\u2022 Initial Intake Assessment\n\u2022 Marriage and Family Counseling\n\u2022 Medication Management\n\u2022 Mental Health Evaluations\n\u2022 Play Therapy""}",service 4ab6b3cf-87e1-4140-8879-c07df8a0605d description cleaned
438e5113-796f-4899-835a-767ed5f23368,4ad50cc0-9e2d-46e9-866d-5a68ea5c597f,,service,service_update,patched,https://gogetta.nyc/team/location/438e5113-796f-4899-835a-767ed5f23368/services/4ad50cc0-9e2d-46e9-866d-5a68ea5c597f/description,"=HYPERLINK(""https://gogetta.nyc/team/location/438e5113-796f-4899-835a-767ed5f23368/services/4ad50cc0-9e2d-46e9-866d-5a68ea5c597f/description"")","{""description"": ""Services include:\n\u2022 Civil Court Project\n\u2022 Legal Referral Service\n\u2022 Moderate Means Program\n\u2022 Monday Night Law""}",service 4ad50cc0-9e2d-46e9-866d-5a68ea5c597f description cleaned
c3203656-9d47-4ab8-b3df-22018f786e1c,4b16520d-d957-4c64-9006-3f849599eb12,,service,service_update,patched,https://gogetta.nyc/team/location/c3203656-9d47-4ab8-b3df-22018f786e1c/services/4b16520d-d957-4c64-9006-3f849599eb12/description,"=HYPERLINK(""https://gogetta.nyc/team/location/c3203656-9d47-4ab8-b3df-22018f786e1c/services/4b16520d-d957-4c64-9006-3f849599eb12/description"")","{""description"": ""\u2022 Free, privacy-first personal finance tracking and budgeting platform for individuals seeking financial literacy and spending awareness.\n<br>Service Features:\n<br>&emsp;\u2014 Real-time expense and income tracking with category-based organization\n<br>&emsp;\u2014 Visual spending analytics and budget monitoring tools\n<br>&emsp;\u2014 Bank account integration via Plaid for automated transactions sync\n<br>&emsp;\u2014 Calendar-based financial timeline with daily balance tracking\n<br>&emsp;\u2014 End-to-end encrypted data storage\u2014only you can access your records\n<br>&emsp;\u2014 Works entirely in your browser with no server-side data storage\n\u2022 <div style=\""max-width: 600px; border: 1px solid #e0e0e0; border-radius: 8px; overflow: hidden; box-shadow:\n\u2022 0 2px 8px rgba(0,0,0,0.1); font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto,\n\u2022 sans-serif;\"">\n\u2022 <a href=\""https://doobneek.org\"" style=\""text-decoration: none; color: inherit;\"" target=\""_blank\"">\n\u2022 <img src=\""https://doobneek.org/og-preview.png\"" alt=\""doobneek app interface\"" style=\""width: 100%;\n\u2022 height: auto; display: block;\"">\n\u2022 <div style=\""padding: 16px;\"">\n\u2022 <h3 style=\""margin: 0 0 8px 0; font-size: 18px; color: #1a1a1a;\"">doobneek \u2014 Encrypted Finance\n\u2022 App</h3>\n\u2022 <p style=\""margin: 0; font-size: 14px; color: #666; line-height: 1.5;\"">Track income, expenses & net\n\u2022 worth with end-to-end encryption. Private finance app with no tracking.</p>\n\u2022 <p style=\""margin: 12px 0 0 0; font-size: 12px; color: #999;\""><a href=\""https://doobneek.org\"" target=\""_blank\"" rel=\""noopener noreferrer\"">doobneek.org</a></p>\n\u2022 </div>\n\u2022 </a>\n\u2022 </div>"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""<br>Access Requirements:\n<br>&emsp;\u2014 Must create and securely store a recovery phrase upon registration\n<br>&emsp;\u2014 Recovery phrase is the only way to restore access\u2014cannot be reset or recovered\n<br>&emsp;\u2014 Active email address required for account notifications\n<br>Eligibility and Usage Guidelines:\n<br>&emsp;\u2014 Free for all individuals seeking personal financial management\n<br>&emsp;\u2014 Only legitimate income and expenses permitted - no illicit financial activity\n<br>Getting Started:\n<br>&emsp;\u2014 Visit <a href=\""https://doobneek.org/\"">doobneek.org</a> and create an account\n<br>&emsp;\u2014 Securely save your recovery phrase in a safe location\n<br>&emsp;\u2014 Connect bank accounts or manually log transactions\n<br>&emsp;\u2014 Set budget goals and monitor spending patterns, predict your debt and net worth changes, optimize and analyze your budget with AI.\n<br>Important Notes:\n<br>&emsp;\u2014 Your data never leaves your device unencrypted\n<br>&emsp;\u2014 Service providers cannot view your financial information\n<br>&emsp;\u2014 No recovery available if the recovery phrase is lost\n<br>&emsp;\u2014 For help, try using the AI chat. For issues chat cannot handle, contact doobneek at <a href=\""mailto:info@doobneek.org\"">info@doobneek.org</a>.""}}",service 4b16520d-d957-4c64-9006-3f849599eb12 description cleaned | service 4b16520d-d957-4c64-9006-3f849599eb12 other-info cleaned
839f8fbd-74ab-46c9-9c82-02dfbba08e05,4b6d0084-6cc5-4896-86c2-297a1a995e4a,,service,service_update,patched,https://gogetta.nyc/team/location/839f8fbd-74ab-46c9-9c82-02dfbba08e05/services/4b6d0084-6cc5-4896-86c2-297a1a995e4a/description,"=HYPERLINK(""https://gogetta.nyc/team/location/839f8fbd-74ab-46c9-9c82-02dfbba08e05/services/4b6d0084-6cc5-4896-86c2-297a1a995e4a/description"")","{""description"": ""Services include:\n\u2022 Primary Care. Age requirement: 3+\n\u2022 Nutrition. Age requirement: 1+\n\u2022 Pain Management, Physical Therapy, Infectious Disease, Podiatry, Pain Management, Physical Therapy, Trans Care, and MAT. Age requirement: 18+""}",service 4b6d0084-6cc5-4896-86c2-297a1a995e4a description cleaned
69a8ad2f-603f-4b62-aa39-1b324a5fe0ae,4b9eb6f5-012e-43e7-ae1c-d6f36941bf91,,service,service_update,patched,https://gogetta.nyc/team/location/69a8ad2f-603f-4b62-aa39-1b324a5fe0ae/services/4b9eb6f5-012e-43e7-ae1c-d6f36941bf91/description,"=HYPERLINK(""https://gogetta.nyc/team/location/69a8ad2f-603f-4b62-aa39-1b324a5fe0ae/services/4b9eb6f5-012e-43e7-ae1c-d6f36941bf91/description"")","{""description"": ""Services include:\n\u2022 Advocacy\n\u2022 Information and Referrals\n\u2022 Insurance Enrollment\n\u2022 Nutritional Education\n\u2022 On-Site SNAP Applications\n\u2022 Senior Center\n\u2022 Tax Preparation Assistance""}",service 4b9eb6f5-012e-43e7-ae1c-d6f36941bf91 description cleaned
32feb739-6cfb-4200-8dd4-6ef6c8d0fbdc,4db16827-8159-4715-9f1f-e41a10bfee85,,service,service_update,patched,https://gogetta.nyc/team/location/32feb739-6cfb-4200-8dd4-6ef6c8d0fbdc/services/4db16827-8159-4715-9f1f-e41a10bfee85/description,"=HYPERLINK(""https://gogetta.nyc/team/location/32feb739-6cfb-4200-8dd4-6ef6c8d0fbdc/services/4db16827-8159-4715-9f1f-e41a10bfee85/description"")","{""description"": ""\u2022 SUDZ for School Success: Free laundry program for families with children at Long Island City High School and I.S. 126Q Albert Shanker School Community School\n\u2022 Families have to apply for a card to participate\n\u2022 You may have to make an appointment for your application if the person available is unable to help""}",service 4db16827-8159-4715-9f1f-e41a10bfee85 description cleaned
628f6461-5867-497a-b278-6f59f378c5f9,4dc10678-b59f-4231-b3da-039084f70b4f,,service,service_update,patched,https://gogetta.nyc/team/location/628f6461-5867-497a-b278-6f59f378c5f9/services/4dc10678-b59f-4231-b3da-039084f70b4f/description,"=HYPERLINK(""https://gogetta.nyc/team/location/628f6461-5867-497a-b278-6f59f378c5f9/services/4dc10678-b59f-4231-b3da-039084f70b4f/description"")","{""description"": ""Services include:\n\u2022 Children's Mental Health\n\u2022 Family Therapy\n\u2022 Group and Individual Therapy""}",service 4dc10678-b59f-4231-b3da-039084f70b4f description cleaned
ed22bccf-40c1-4864-9045-77de64e0cf5d,4dfe6214-ad13-4f09-a0b5-368da9e8389e,,service,service_update,patched,https://gogetta.nyc/team/location/ed22bccf-40c1-4864-9045-77de64e0cf5d/services/4dfe6214-ad13-4f09-a0b5-368da9e8389e/other-info,"=HYPERLINK(""https://gogetta.nyc/team/location/ed22bccf-40c1-4864-9045-77de64e0cf5d/services/4dfe6214-ad13-4f09-a0b5-368da9e8389e/other-info"")","{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""Call <a href=\""tel:9179021708\"">(917) 902-1708</a> or email <a href=\""mailto:bosibanda2001@yahoo.com\"">bosibanda2001@yahoo.com</a> for reservations (Fridays and Saturdays midday) or join the line.""}}",service 4dfe6214-ad13-4f09-a0b5-368da9e8389e other-info cleaned
a76755a4-2254-4d4d-bb68-6ffcd8815001,4e09051d-c728-4216-837a-ef18cf46636e,,service,service_update,patched,https://gogetta.nyc/team/location/a76755a4-2254-4d4d-bb68-6ffcd8815001/services/4e09051d-c728-4216-837a-ef18cf46636e/description,"=HYPERLINK(""https://gogetta.nyc/team/location/a76755a4-2254-4d4d-bb68-6ffcd8815001/services/4e09051d-c728-4216-837a-ef18cf46636e/description"")","{""description"": ""\u2022 They operate 7 elementary school programs, 6 middle school programs, beacons for middle- and high-schoolers\n\u2022 To qualify, your dependent should be enrolled in the school the program is located in, visit <a href=\""https://discoverdycd.dycdconnect.nyc\"" target=\""_blank\"" rel=\""noopener noreferrer\"">discoverdycd.dycdconnect.nyc</a> to confirm eligibility and enroll.""}",service 4e09051d-c728-4216-837a-ef18cf46636e description cleaned
78cf1a4a-c13d-49aa-8cbc-5eadbafd7666,4e2606d0-2bc0-4a47-82ba-d6f841e4e721,,service,service_update,patched,https://gogetta.nyc/team/location/78cf1a4a-c13d-49aa-8cbc-5eadbafd7666/services/4e2606d0-2bc0-4a47-82ba-d6f841e4e721/description,"=HYPERLINK(""https://gogetta.nyc/team/location/78cf1a4a-c13d-49aa-8cbc-5eadbafd7666/services/4e2606d0-2bc0-4a47-82ba-d6f841e4e721/description"")","{""description"": ""\u2022 NY Connects \u2013 social services referrals for all New Yorkers through the Department for the Aging, call <a href=\""tel:3478625200\"">(347) 862-5200</a>\n\u2022 Violence Intervention and Prevention (VIP) Elder Justice Program and Caregivers Program \u2013 Advocacy for seniors, call the main number at <a href=\""tel:7185420006\"">(718) 542-0006</a>\n\u2022 Community Care Network Program (CCNP) <a href=\""tel:7186204650\"">(718) 620-4650</a>\n\u2022 Meals on Wheels for homebound residents of community districts 1-6 over 60\n\u2022 It is a designated cooling center during the Summer when the Code Red is declared (when the temperatures are > 95\u00b0F/35\u00b0C for 2 or more days or 100\u00b0F/37\u00b0C at any point) for people over 60 only, see locations allowing pets and people of other ages at <a href=\""https://finder.nyc.gov/coolingcenters/locations\"" target=\""_blank\"" rel=\""noopener noreferrer\"">finder.nyc.gov/coolingcenters/locations</a>""}",service 4e2606d0-2bc0-4a47-82ba-d6f841e4e721 description cleaned
bdb2ff04-2283-4d8b-a24d-2ba5e219488b,4eef7634-1b1f-4015-9a44-c5676e01b128,,service,service_update,patched,https://gogetta.nyc/team/location/bdb2ff04-2283-4d8b-a24d-2ba5e219488b/services/4eef7634-1b1f-4015-9a44-c5676e01b128/description,"=HYPERLINK(""https://gogetta.nyc/team/location/bdb2ff04-2283-4d8b-a24d-2ba5e219488b/services/4eef7634-1b1f-4015-9a44-c5676e01b128/description"")","{""description"": ""Services include:\n\u2022 Individual and Group Counseling\n\u2022 Mental Health Services\n\u2022 Methadone Maintenance\n\u2022 Nutrition Services\n\u2022 Primary Care\n\u2022 Psychiatry and Psychotherapy\n\u2022 Vocational and Educational Services""}",service 4eef7634-1b1f-4015-9a44-c5676e01b128 description cleaned
c2128e56-99d0-4c8c-a4b5-1c31d089f5db,4f4d38dc-f4e7-45b3-8f92-962464a88076,,service,service_update,patched,https://gogetta.nyc/team/location/c2128e56-99d0-4c8c-a4b5-1c31d089f5db/services/4f4d38dc-f4e7-45b3-8f92-962464a88076/description,"=HYPERLINK(""https://gogetta.nyc/team/location/c2128e56-99d0-4c8c-a4b5-1c31d089f5db/services/4f4d38dc-f4e7-45b3-8f92-962464a88076/description"")","{""description"": ""\u2022 <a href=\""https://thebridgefund.org\"" target=\""_blank\"" rel=\""noopener noreferrer\"">The Bridge Fund</a>: only works by referrals by HCA. To qualify, you must have a low income, be able to pay for rent in the future, be in eviction proceedings, and have a moderate load of unpaid rent (or have approval from HRA to pay the arrears).\n<br> \u2014 New Yorkers who have been referred can call <a href=\""tel:6467421465\"">(646) 742-1465</a>\n<br> \u2014 Westchester residents may call <a href=\""tel:9149498146\"">(914) 949-8146</a> (no referral needed)\n\u2022 Use the HCA hotline (open 8:30 AM - 5:00 PM Monday through Friday) to find rental assistance you are eligible for and:\n<br> \u2014 Attend Zoom workshops on tenants' rights, see the website for details\n<br> \u2014 Receive guidance on suing the landlord, getting clarification on lease terms, getting more time to move or pay rent""}",service 4f4d38dc-f4e7-45b3-8f92-962464a88076 description cleaned
635d2e2d-1300-4a8e-9606-4143b7d8a066,5053ca3b-50a3-4970-b0fe-1e57ba660f7f,,service,service_update,patched,https://gogetta.nyc/team/location/635d2e2d-1300-4a8e-9606-4143b7d8a066/services/5053ca3b-50a3-4970-b0fe-1e57ba660f7f/description,"=HYPERLINK(""https://gogetta.nyc/team/location/635d2e2d-1300-4a8e-9606-4143b7d8a066/services/5053ca3b-50a3-4970-b0fe-1e57ba660f7f/description"")","{""description"": ""Service includes:\n\u2022 The free distribution of diapers, wipes, and baby food to families in need""}",service 5053ca3b-50a3-4970-b0fe-1e57ba660f7f description cleaned
e26dbb99-2732-4007-aa10-b9dd57c94876,515f1025-8d78-46f0-a7e4-80fd612dc68d,,service,service_update,patched,https://gogetta.nyc/team/location/e26dbb99-2732-4007-aa10-b9dd57c94876/services/515f1025-8d78-46f0-a7e4-80fd612dc68d/description,"=HYPERLINK(""https://gogetta.nyc/team/location/e26dbb99-2732-4007-aa10-b9dd57c94876/services/515f1025-8d78-46f0-a7e4-80fd612dc68d/description"")","{""description"": ""Services include:\n\u2022 Cafeteria with Three Meals Daily\n\u2022 Case Management\n\u2022 Clothing\n\u2022 Computers with free Wi-Fi\n\u2022 Dormitory Style Living\n\u2022 Dove Learning Center\n\u2022 Job-Readiness\n\u2022 Laundry\n\u2022 Mental Health\n\u2022 Showers""}",service 515f1025-8d78-46f0-a7e4-80fd612dc68d description cleaned
