source,service_id,location_id,organization_name,organization_email,organization_url,organization_id,invalid_email,website_no_phone,bad_phone_ids,bad_phone_numbers,bad_extension_ids,bad_phone_extensions,has_unlinked_phone,has_unlinked_email,has_unlinked_url,has_raw_linebreak,email_duped_in_text,text
event,cf6cde8b-c490-4dfb-aa2b-9fb809bbc884,26062d99-3ae2-4ea8-a941-638bc3fbf659,NYC Health + Hospitals/Gotham Health,,www.nychealthandhospitals.org/judson/,946496a1-7534-4035-8819-474890c6d7f9,false,false,40b8f2ce-ea46-4fee-9aa9-9e798221796e,212.925.5000,,,true,false,false,false,false,"� Appointments only.\n��To book an appointment, call (646) 296-5347 during office hours to speak with Jill, she/her. Jill's primary languages are Cantonese and Mandarin."
event,ec64eb5c-d35b-4c92-9c91-28fee4ee8ae4,26062d99-3ae2-4ea8-a941-638bc3fbf659,NYC Health + Hospitals/Gotham Health,,www.nychealthandhospitals.org/judson/,946496a1-7534-4035-8819-474890c6d7f9,false,false,40b8f2ce-ea46-4fee-9aa9-9e798221796e,212.925.5000,,,false,false,false,false,false,"� Metroplus enrollment is available by appointment. See MetroPlus Enrollment details.\n� More coverage options, like NYC Care, are available at larger hospitals in the network. The closest one is Gouverneur."
event,,26153ee8-7333-45fe-a449-69917fa06572,Holy Cross Church,,holycrossbronx.com,74667502-af45-4146-9623-c049469aa1a1,false,false,e053228b-a47f-4d97-8e2e-93f76a502044,(718) 893-5550,,,false,false,false,false,false,This location is permanently closed.
event,07bcd75f-1adf-4d19-94dd-5ea81770e4f8,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,true,false,No walk-ins are accepted.\n
event,131ecef5-0c25-44d1-9181-6ed7c87d6667,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,Walk-ins are not allowed.
event,2ba28816-f7cc-4b89-9110-06841159c798,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,Walk-ins are not accepted.
event,8b2fb8f7-d42e-4bb7-917d-6eebe617d060,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,true,false,� No walk-ins are accepted\n� Meals are often provided\n� Round-trip MetroCards are offered \n
event,91d72b6d-648f-4323-a54d-689d2b8d04e0,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,"Appointments can be made by calling or going to <a href=""https://forms.monday.com/forms/b6625b99670052f4cdcf95d5c6d1df7f"" target=""_blank"" rel=""noopener noreferrer""> this form</a>. No walk-ins are accepted. All NYS residents are eligible. See the website for the calendar. The location is not easy to find."
event,a0200205-d6c2-4b35-b493-3a4529c99986,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,You can call for more information.
event,a0200205-d6c2-4b35-b493-3a4529c99986,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,You can call for more information.
event,d5dfa8e2-6519-496a-8d65-4c3697810bfd,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,Walk-ins are not allowed.
event,e712e832-6608-49b0-adfb-2d6dac2e5747,261aeda6-9363-49ac-a90f-0d8322cd9c56,Translatinx Network,,translatinxnetwork.org,3e354a24-f8be-4c87-81eb-49433d37b584,false,false,10d5c238-512c-4c6b-846a-379859aadb2f,646.882.2000,,,false,false,false,false,false,Light meals are offered in conjunction with events and support groups and not offered as a standalone service.
event,043513d1-0ea2-4148-8ff3-b16db24de321,266556e6-52b6-4c0c-a55f-e06fb1b13639,U.S. Department of Veterans Affairs (VA),,va.gov/bronx-health-care/locations/james-j-peters-department-of-veterans-affairs-medical-center,9750d325-674c-42b7-b1e1-fdf7436cafeb,false,false,0c382a1a-84f5-4bf3-8260-ca3abb4327c5; 0fae5efa-7343-48b1-8298-7e99decca833; 5c31f2d1-ec81-4b45-8777-1a3b1f63a213; 5f311d65-62b0-4c11-bff1-b047f7492988; 6013ff06-b74d-4b3e-8da0-4da5edc32de8; 92fd5528-cdeb-4a2e-9487-949fa7deeb29; b9db0db8-7738-4462-a64a-83f7b667d1e0; d7c5bdb8-2224-4294-bd17-f10daac8d3f4,718.816.4499; 718.367.3500; 718.584.9000; 212.742.9591; 800.827.1000; 718.296.2871; 718.624.2765; 718.584.9000,,,true,false,false,false,false,You can call (718) 584-9000 to schedule an appointment.
event,46bdd27b-86de-412a-b5ef-50642774215b,266556e6-52b6-4c0c-a55f-e06fb1b13639,U.S. Department of Veterans Affairs (VA),,va.gov/bronx-health-care/locations/james-j-peters-department-of-veterans-affairs-medical-center,9750d325-674c-42b7-b1e1-fdf7436cafeb,false,false,0c382a1a-84f5-4bf3-8260-ca3abb4327c5; 0fae5efa-7343-48b1-8298-7e99decca833; 5c31f2d1-ec81-4b45-8777-1a3b1f63a213; 5f311d65-62b0-4c11-bff1-b047f7492988; 6013ff06-b74d-4b3e-8da0-4da5edc32de8; 92fd5528-cdeb-4a2e-9487-949fa7deeb29; b9db0db8-7738-4462-a64a-83f7b667d1e0; d7c5bdb8-2224-4294-bd17-f10daac8d3f4,718.816.4499; 718.367.3500; 718.584.9000; 212.742.9591; 800.827.1000; 718.296.2871; 718.624.2765; 718.584.9000,,,false,false,false,false,false,Call the Suicide Prevention Hotline at 988 and press 1 or text 838255.
event,bebeeeb2-0726-431c-95e0-d6ff9b890fdf,266556e6-52b6-4c0c-a55f-e06fb1b13639,U.S. Department of Veterans Affairs (VA),,va.gov/bronx-health-care/locations/james-j-peters-department-of-veterans-affairs-medical-center,9750d325-674c-42b7-b1e1-fdf7436cafeb,false,false,0c382a1a-84f5-4bf3-8260-ca3abb4327c5; 0fae5efa-7343-48b1-8298-7e99decca833; 5c31f2d1-ec81-4b45-8777-1a3b1f63a213; 5f311d65-62b0-4c11-bff1-b047f7492988; 6013ff06-b74d-4b3e-8da0-4da5edc32de8; 92fd5528-cdeb-4a2e-9487-949fa7deeb29; b9db0db8-7738-4462-a64a-83f7b667d1e0; d7c5bdb8-2224-4294-bd17-f10daac8d3f4,718.816.4499; 718.367.3500; 718.584.9000; 212.742.9591; 800.827.1000; 718.296.2871; 718.624.2765; 718.584.9000,,,false,false,false,true,false,Applications cannot be emailed.\n
event,7f6f63e0-1565-41eb-9bb7-d0cc7ea134ad,271bd686-4666-45e8-bd07-5d4da2727462,Grand Central Food Program,,https://www.coalitionforthehomeless.org,6318b5fa-7870-4c68-9beb-e799724b4b92,false,true,,,,,false,false,false,false,false,"� A mobile truck moves through various areas of the city in the evening. To find out when it will visit a neighborhood near you, please check  <a href=""https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/"" target=""_blank"" rel=""noopener noreferrer"">coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/</a>"
event,7f6f63e0-1565-41eb-9bb7-d0cc7ea134ad,271bd686-4666-45e8-bd07-5d4da2727462,Grand Central Food Program,,https://www.coalitionforthehomeless.org,6318b5fa-7870-4c68-9beb-e799724b4b92,false,true,,,,,false,false,false,false,false,"� A mobile truck moves through various areas of the city in the evening. To find out when it will visit a neighborhood near you, please check  <a href=""https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/"" target=""_blank"" rel=""noopener noreferrer"">coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/</a>"
event,2d398ff3-095f-47cf-8f26-b32f5dc8229e,27261749-2033-4c6f-8415-368e1b4bae6f,Neighborhood Health Action Centers,,nyc.gov/site/doh/health/neighborhood-health/action-center-east-harlem.page,1e3db302-fd5d-4a63-aab4-73c39c8f80ae,false,false,15697661-d570-4f62-b0f5-44aeac0dc941,646.682.2100,,,false,false,false,false,false,� You can call for more information
event,b112b145-6b44-471c-b545-ae7f238a9047,27261749-2033-4c6f-8415-368e1b4bae6f,Neighborhood Health Action Centers,,nyc.gov/site/doh/health/neighborhood-health/action-center-east-harlem.page,1e3db302-fd5d-4a63-aab4-73c39c8f80ae,false,false,15697661-d570-4f62-b0f5-44aeac0dc941,646.682.2100,,,false,false,false,false,false,� Call for more information
event,018595b6-160d-4469-b1f1-9f1fa5562035,272bf16c-1483-4157-9bbf-c642f34ab75b,CAMBA,,https://camba.org/,a0845319-f02d-4597-a57d-1a14ac19a547,false,false,e5a97d24-3fb3-4dca-a859-23463a9f6809,718.622.7323,,,false,false,false,true,false,"Serving ZIP Codes: 11201, 11205, 11213, 11215, 11216, 11217, 11225, 11231, 11233, 11238\n"
event,05a3c3d8-a51e-4be7-ad13-1b5d6bb1bd9e,27befada-ca63-44f4-9393-c4e780a37a7f,NYU Langone,,nyulangone.org/locations/military-family-clinic,38cae356-5000-44f4-99db-2cd40246c5aa,false,false,466aa046-20e7-485e-9ca5-67d2dd89ac9f,855.698.4677,,,false,false,false,false,false,"� To schedule an appointment, call or email <a href=""mailto:militaryfamilyclinic@nyulangone.org"">militaryfamilyclinic@nyulangone.org</a>\n� All service members, regardless of discharge status, are welcome\n� Insurance is not required\n� Immediate family members are eligible as long as their mental health needs are related to their relative's service in the military\n� No MetroCards are offered"
event,eae59a13-8f69-4f1e-9ba6-7de5f3f6c235,27caeadd-e195-4e7e-a969-a8ec73b600f5,Neighborhood Coalition for Shelter (NCS),,ncsinc.org,e6b64e8e-a843-45a9-a5f3-1f4d4cbb1b22,false,false,05c21923-9265-40fb-80b3-b37660d60c1b,917.677.0723,,,false,false,false,false,false,MetroCards are provided to Medicaid recipients. Most insurance types are accepted and Medicaid with HMO. Medicare is not accepted. Call to enroll.
event,fdf0d11a-af15-4aaa-a55e-ccf0055bfb42,27de5a44-6c23-40ca-9a1a-9e834899be7c,Fort Greene Strategic Neighborhood Action Partnership (SNAP) - Brooklyn Perinatal Network (BPN),,fortgreenesnap.org/services,15c49c7d-3b82-4317-848d-a133e8b4302d,false,false,a24129a1-0d6c-456b-88a8-f528823f9798; c16c3302-26b7-4403-b31f-550340af7d0f,718.576.3136; 718.694.6957,,,false,false,false,false,false,"Feel free to walk in, all services are free and are available to all people of all ages."
event,8bfc75a4-6d85-4ec2-9412-abff15ecdddb,27df5a49-ccb4-45c9-876a-d3c1c645050b,"Grand Central Food Program, 124th St",,https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/,a9d4a3e9-3c6c-4ebd-96bd-30db0f770a26,false,false,315403d8-da1e-425e-a13c-52050a994766,(212) 776-2000,,,false,false,true,false,false,"Mobile truck moves through different areas of the city in the evening. To find out when it will visit a neighborhood near you, please check website (https://www.coalitionforthehomeless.org/our-programs/food/grand-central-food-program/grand-central-food-program-routes/)."
event,f320c466-ff2d-4bb3-b72b-e21b83b3367c,28172305-bc21-4754-936b-fb60c1012742,Northeast Conference Community Center Seventh-day Adventist (SDA) Church,,northeastern.org/services/adventist-community-services-center,4dc559b8-1230-41f2-90f6-0a544b33bfe8,false,false,8ec116d5-0353-44bc-ade9-a577fb39bd17; ec22bf9b-d8ca-495c-9ee8-fa0d3c758cf7,(347) 527-2444; (413) 209-0683,,,false,false,false,true,false,"Pantry works by a ticket system. Show up at 8:00AM to receive a ticket\n- First come, first served.\n- ID required if picking up food for someone else."
event,d8dfbdcf-ec2e-4af0-b2e2-8f7abd248137,282af04c-6da6-45da-a0d5-3032467d07ac,Restore NYC,,restorenyc.org,71b97fe0-2bdf-430e-8f7d-c98d6fcd1134,false,false,eb69092e-c048-4285-a318-90847fe3363b,212.840.8484,,,false,false,false,false,false,"� DO NOT WALK IN, please. It is not the actual address\n� Please call during the open hours\n� If calling after hours, leave a message or call the National Domestic Violence Hotline at <a href=""tel:8007997233"">(800) 799-7233</a>"
event,946e31a5-17ee-4853-9c95-a9ea02138fae,283754b1-794d-47f9-836c-9560b488581d,Betances Health Center (BHC),,betances.org,156ae2cb-b152-4179-8766-abe851e46b42,false,false,13d17078-8103-4a68-a2c0-427e3d80e1d9,347.390.8701,,,false,false,false,false,false,"� Patients under 18 need a legal guardian present\n� MetroCards are provided to Medicaid recipients\n� All services are available by appointment, but you may walk in to sign up\n� Staff can assist you with transferring your Primary Care provider\n� More services are available at the <a href=""https://yourpeer.nyc/locations/betances-health-center-lower-east-side#340B-Discount-Prescription-Program"" >Manhattan location</a>"
event,89be8255-c59d-44e8-992d-1cbce4aa8893,28949a75-93aa-44ca-802d-bad6eadebf9a,START Treatment and Recovery Centers � Start Care,,https://startcare.org/locations/,e64369f7-8ccd-4603-82f7-7764b16b433d,false,false,828cd114-62eb-429b-a172-8abc57f328fe,212.348.5650,,,false,false,false,false,false,"� For intake, call <a href=""tel:8002110996"">(800) 211-0996</a> Monday � Friday: 7:00 AM � 3:30 PM or email <a href=""mailto:intake@startny.org"">intake@startny.org</a> your contact information. If you are representing a client, submit a referral form at <a href=""https://startcare.org/service-referral-form/"" target=""_blank"" rel=""noopener noreferrer"">startcare.org/service-referral-form</a> or request an appointment for yourself at <a href=""https://startcare.org/access-care/"" target=""_blank"" rel=""noopener noreferrer"">startcare.org/access-care</a>\n� Most insurance types are accepted\n� Dispensing hours: Monday � Friday: 6:45 AM � 11:45 AM, Saturday: 7:15 AM � 11:15 AM\n� Clinic hours: Monday � Friday: 6:30 AM � 3:00 PM, Saturday: 7:00 AM � 12:00 PM"
event,c46143d7-27ca-45a8-a664-012bf6d193e2,28bf9cc3-d00f-4a08-aa30-19ba0dd976d7,Hebrew Educational Society (HES),,thehes.org,9701498b-0a6d-4e54-8297-9e597230bbd3,false,false,8cae303b-537d-44fa-9840-d0015c5860d9,718.241.3000,,,false,false,true,false,false,Food pantry by appointment only. You must register at market.metcouncil.org and use the password Market@9502.
event,dc7a726a-dc93-4237-a5e2-71ee4b3303d5,28bf9cc3-d00f-4a08-aa30-19ba0dd976d7,Hebrew Educational Society (HES),,thehes.org,9701498b-0a6d-4e54-8297-9e597230bbd3,false,false,8cae303b-537d-44fa-9840-d0015c5860d9,718.241.3000,,,false,false,false,false,false,You can call for more information.
event,1624c263-9523-469b-8fe5-23099619537b,28c47a84-ff6c-4695-899a-b52de6ada8de,Venture House (VH),,venturehouse.org/social-recreation-services,a6634950-5aae-4be9-a936-e7e33445cd22,false,false,f9afa94f-222f-4c89-85ce-19530a484895,718.658.7821,,,false,false,false,false,false,Must meet the Mental Health requirements
event,53214778-f0f6-43a1-9e30-2c2da1f7698d,28c47a84-ff6c-4695-899a-b52de6ada8de,Venture House (VH),,venturehouse.org/social-recreation-services,a6634950-5aae-4be9-a936-e7e33445cd22,false,false,f9afa94f-222f-4c89-85ce-19530a484895,718.658.7821,,,false,false,false,true,false,"� Must meet the Mental Health requirements listed online\n� It is not a clinical or medical service. It is free\n� No insurance or OPWDD referral is needed\n� To apply, visit <a href=""https://www.venturehouse.org/si-venture-house-membership-application/"" target=""_blank"" rel=""noopener noreferrer"">venturehouse.org/application-tree</a>\n"
event,9aa95744-9d1d-4d8e-878c-d4f06ce69884,28c47a84-ff6c-4695-899a-b52de6ada8de,Venture House (VH),,venturehouse.org/social-recreation-services,a6634950-5aae-4be9-a936-e7e33445cd22,false,false,f9afa94f-222f-4c89-85ce-19530a484895,718.658.7821,,,false,false,false,false,false,"You can be placed with a roommate or alone. You need an accepted HRA determination SMI Serious Mental Illness category (you have to have an appropriate diagnosis, have low income, live in NYC, and possess an eligible immigration status, reach out to your local HRA office)"
event,c4aa4b9e-81cb-42bb-82aa-6e66da41ee9b,28c47a84-ff6c-4695-899a-b52de6ada8de,Venture House (VH),,venturehouse.org/social-recreation-services,a6634950-5aae-4be9-a936-e7e33445cd22,false,false,f9afa94f-222f-4c89-85ce-19530a484895,718.658.7821,,,false,false,false,false,false,"� Must be diagnosed with Bipolar Disorder, Major Depressive Disorder, Schizoaffective Disorder or Schizophrenia\n� Must be eligible to work in the US."
event,2486f0e9-afe9-48e6-96c4-7f100e7e3221,28d3e03c-647d-462c-a78c-d71e33092075,The Prodigal Center,,theprodigalcenter.org,fea17742-2c38-4313-b912-68d0aacac0aa,false,false,1da4e8a2-e5ff-4f75-afad-e3953a2b82d4; f44a39a2-0a30-4755-877e-802fbb09531a,718.644.8523; 917.626.2099,,,false,false,false,false,false,Just walk in; no ID is required.
event,8c692247-cf61-4bc9-8a6d-3adc3dac9795,28d3e03c-647d-462c-a78c-d71e33092075,The Prodigal Center,,theprodigalcenter.org,fea17742-2c38-4313-b912-68d0aacac0aa,false,false,1da4e8a2-e5ff-4f75-afad-e3953a2b82d4; f44a39a2-0a30-4755-877e-802fbb09531a,718.644.8523; 917.626.2099,,,false,false,false,false,false,Just walk in; no ID is required.
event,ab14ddb4-27e2-4c54-afd0-2083e12cf793,28d92749-853d-4d33-886e-875f0fcdff9c,Mount Sinai,,www.mountsinai.org/locations/beth-israel/care/addiction,56783cad-c1fb-4675-a741-699192907f12,false,false,954291cb-9d54-40f1-90dc-63fa6d15f6d8,212.420.2079,,,false,false,false,false,false,� Walk in for admissions\n� No MetroCards are provided
event,e7f53802-4ee7-4efe-b12f-07f505140eaa,28e0636f-4147-45d2-9c1c-b21f108583e7,NYC Health + Hospitals/Gotham Health,,www.nychealthandhospitals.org/woodhull/neighborhood-health-centers/,4c85e49e-6e8e-4a86-8460-fabc270fec50,false,false,75436560-207f-46d0-8402-d02cfb9c4cd8,844.692.4692,,,false,false,false,false,false,"� Every other Saturday they are open 8:30 PM � 4:30 PM\n� Call <a href=""tel:8446924692"">(844) 692-4692</a> for an appointment anytime, walk-ins are only allowed in emergencies\n� New patients for pediatrics primary care and OBGYN <a href=""https://epicmychart.nychhc.org/mychart/openscheduling?specialtyId=125,22,32&insid=9001&inspid=0"" target=""_blank"" rel=""noopener noreferrer"">can schedule an appointment online as well</a>\n� Current patients can schedule an appointment, speak to a provider, and more at <a href=""https://mychart.nychealthandhospitals.org/"" target=""_blank"" rel=""noopener noreferrer"">mychart.nychealthandhospitals.org</a>\n� Anyone, regardless of insurance status, is welcome\n� If you are a Medicaid or Medicare recipient, see if you qualify for a Round-Trip MetroCard upon your visit\n� Specialty services require a referral from a primary care provider and many hospitals only serve people with established primary care at the same hospital\n� Underage patients require custodial escort"
event,3ffc9a08-b9af-49d9-8eef-8a35a18e5411,28e28c54-1d73-4de0-b330-dbf786ce4164,Church World Service (CWS),,cwsnewyork.org,40ac00d5-baf8-4f00-9fba-efa3ed804aad,false,false,825cd688-4d97-4aa2-a21e-06ec13ee0414,212.870.2061,,,false,false,false,true,false,"They have a borough office at <a href=""https://www.google.com/maps/place/1000+Dean+St,+Brooklyn,+NY+11238/@40.677802,-73.9678437,15z/data=!3m1!4b1!4m6!3m5!1s0x89c25b98d1d3fe9f:0x4b75bf84c5de7abd!8m2!3d40.6778025!4d-73.9575439!16s%2Fg%2F11ghq44czs?entry=ttu&g_ep=EgoyMDI0MDkxMC4wIKXMDSoASAFQAw%3D%3D"" target=""_blank"" rel=""noopener noreferrer"">1000 Dean St. in Brooklyn</a>. Please email <a href=""mailto:nylegal@cwsglobal.org"">nylegal@cwsglobal.org</a> or <a href=""mailto:nyinfo@cwsglobal.org"">nyinfo@cwsglobal.org</a>. No walk-ins are accepted.\nIf you are a recently arrived individual from Cuba, Haiti, Afghanistan, Ukraine, or other country, and you think you might qualify for temporary protection status, humanitarian parole, or asylum, call <a href=""tel:(716) 708-5180"">7167085180</a>, so they find an appropriate social worker for you who speaks your language and can refer you to an appropriate immigration relief based on your the passport you hold and other factors."
event,207037f3-9c82-449f-afbe-961678439a6a,28ef41cf-a8a0-4bb0-86f0-1b9c65ea34d4,New York City Love Kitchen Inc,,https://www.nyclovekitchen.com,42776032-bf49-400f-8fd8-3feea8419502,false,false,3b0ff5be-0677-4c61-ab0e-88d473f02819,(212) 942-4204,,,false,false,false,false,false,Temporarily closed until further notice
event,a8e39b87-48ff-42c7-b148-7f7232b3b731,28ef41cf-a8a0-4bb0-86f0-1b9c65ea34d4,New York City Love Kitchen Inc,,https://www.nyclovekitchen.com,42776032-bf49-400f-8fd8-3feea8419502,false,false,3b0ff5be-0677-4c61-ab0e-88d473f02819,(212) 942-4204,,,false,false,false,false,false,Temporarily closed until further notice
event,7f0f1764-82e0-4621-9281-1090cd297714,28f56a7e-76a1-4551-838e-6aff30512fa8,St Mary Star of the Sea,,https://www.nyintergroup.org/locations/st-marys-star-of-the-sea/,20396066-14c2-479b-b74e-55c8968424cf,false,false,84697762-1c11-49a0-b805-3d05af5db9e2,(718) 327-1133,,,false,false,false,false,false,"Office currently closed, try calling for more information"
event,,28f56a7e-76a1-4551-838e-6aff30512fa8,St Mary Star of the Sea,,https://www.nyintergroup.org/locations/st-marys-star-of-the-sea/,20396066-14c2-479b-b74e-55c8968424cf,false,false,84697762-1c11-49a0-b805-3d05af5db9e2,(718) 327-1133,,,false,false,false,false,false,Office currently closed
event,03f8a0d6-8a0a-444b-82f0-ccabb5b8c2c2,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,"� Everyday 7 PM - 2 AM, call Uptown Street Outreach (the Bronx, Manhattan above 59th St, and Queens) at <a href=""tel:9178049758"">(917) 804-9758</a>, or on Mondays, Tuesdays, Thursdays, and Fridays from 12 PM to 5 PM, call <a href=""https://yourpeer.nyc/locations/safe-horizon-streetwork-project-harlem"">Uptown Drop-in</a> at <a href=""tel:2126952200"">(212) 695-2200</a>, \n� Everyday 7 PM - 2 AM, call Downtown Street Outreach (Brooklyn, Manhattan below 59th St, and Staten Island) at <a href=""tel:6463429861"">(646) 342-9861</a>, or on Mondays, Tuesdays, Thursdays, and Fridays from 1 PM to 5 PM, call <a href=""https://yourpeer.nyc/locations/safe-horizon-streetwork-project-lower-east-side"">Downtown Drop-in</a> at <a href=""tel:2126952220"">(212) 695-2220</a>."
event,10dab95f-7c43-4eb1-81ed-50d6b232c5d6,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,Call for more information.
event,1aacefdb-0102-4f11-8118-95495c08efb9,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,Clients may eat inside and take food to go.
event,227c22dc-8f84-46ff-8fb9-bc46fcf13fea,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,"For schedule changes, please reach out to sign up for the group you are eligible for. Many paid groups are limited to individuals under 21."
event,3e536974-51f5-4525-aa57-78d7fbf82def,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,You may use the address for your ID and your mail correspondence if you are houseless.
event,45396025-9b84-4526-9042-9b879e647edb,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,"If you have questions about the client services, please contact <a href=""mailto:emSWLESclients@safehorizon.orgail"">SWLESclients@safehorizon.org</a> for LES DIC and <a href=""mailto:SWUptownclients@safehorizon.org"">SWUptownclients@safehorizon.org</a> for Uptown DIC. To get to the space, you must climb stairs; no elevator is available. The area is often closed 15 minutes early."
event,590f6bec-9665-4320-97d1-f8199f057370,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,Please contact your case manager to find out what days you are allowed to come in.
event,7011c427-1188-406c-9fc4-2f706fe97899,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,false,false,"Call <a href=""tel:8006214673"">(800) 621-4673</a>, <a href=""https://yourpeer.nyc/locations/safe-horizon-streetwork-project-harlem"">Harlem Streetwork's</a> main hotline. If you are outside of <a href=https://www.google.com/maps/place/New+York,+NY/@40.7277273,-74.099237,10z/data=!4m6!3m5!1s0x89c24fa5d33f083b:0xc80b8f06e177fe62!8m2!3d40.7127753!4d-74.0059728!16zL20vMDJfMjg2?entry=ttu&g_ep=EgoyMDI0MTAyOS4wIKXMDSoASAFQAw%3D%3D"" target=""_blank"" rel=""noopener noreferrer"">New York City</a>, call the national hotline at <a href=""tel:8007997233"">(800) 799-7233</a>. Any NYC individual can call <a href=""tel:9175071562"">(917) 507-1562</a> to try to get into a 120-day crisis shelter with potential extension."
event,7af581fd-3819-461c-8c56-634114ee1b5b,29301fb5-020f-473d-9cff-70584edad23c,Safe Horizon - Streetwork Project,,safehorizon.org/streetwork,73883066-ed28-4f5d-93a1-b59c1f06af32,false,false,0a0039c5-8bfd-4f3d-83c7-324535dc3606; a3812d7c-0e00-4395-aae1-3157a421decd,646.602.6404; 212.695.2220,,,false,false,false,true,false,Call to ensure they are there. Schedule changes and the flyers in the space can tell you when the next legal clinic is.\n
