uuid,distance_meters,distance_threshold,suggested_address,discrepancy_flags,default_streetview_url,search_streetview_url,ai_status,ai_best_view,ai_confidence,ai_notes,source
ede9e25d-be49-469b-8950-e6a1fd1519bd,15.029471908703615,200.0,,street '114-39 Sutphin Blvd' vs '114-49 Sutphin Boulevard'; city 'Jamaica' vs 'Queens',"https://www.google.com/maps/@40.6851712630924,-73.79303908145765,3a,75y,63.8h,0.0t/data=!3m6!1e1!3m4!1sgZ89D5CU6I1IT0HNaetogw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.6851712630924,-73.79303908145765,3a,75y,57.4h,0.0t/data=!3m6!1e1!3m4!1sgZ89D5CU6I1IT0HNaetogw!2e0!7i16384!8i8192",ok,default,0.9,The default view clearly shows the storefront of the Joseph P. Addabbo Family Health Center.,missingstreetview
f058c994-1f55-479e-89fe-83c014d6b19f,13.676850632266419,200.0,,street '118-11 Guy R Brewer Blvd' vs '118-01 Guy R Brewer Boulevard'; city 'Jamaica' vs 'Queens',"https://www.google.com/maps/@40.6836140989868,-73.78262246005217,3a,75y,77.7h,0.0t/data=!3m6!1e1!3m4!1soB6fmM_0P1JMf4R9dvFeng!2e0!7i16384!8i8192","https://www.google.com/maps/@40.68343787803231,-73.78252255048865,3a,75y,57.5h,0.0t/data=!3m6!1e1!3m4!1s-BM80pH74sBnytLJSB1C7A!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4162. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4162. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
2cf321f3-0348-4aec-a4f0-1b45a4b2227d,13.909505954526365,200.0,,,"https://www.google.com/maps/@40.75497924536577,-73.98647961486779,3a,75y,34.0h,0.0t/data=!3m6!1e1!3m4!1sfoLHUeSe058Anfsw1PvXqQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.7549238681752,-73.98634967932458,3a,75y,33.0h,0.0t/data=!3m6!1e1!3m4!1sK0PxcJ3iVCyvQ06jGZ3E1g!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3357. Please try again in 1.007s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3357. Please try again in 1.007s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
ac70737b-3d9d-4aff-9aba-710d6289da12,16.95038018017223,200.0,,street '165-13 Jamaica Ave' vs '165-21 Jamaica Avenue'; city 'Jamaica' vs 'Queens',"https://www.google.com/maps/@40.70570397288682,-73.79429869769324,3a,75y,324.6h,0.0t/data=!3m6!1e1!3m4!1s5J7QWRrBLBg9G-DQzT6HNQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.70565969731619,-73.79441296306318,3a,75y,324.2h,0.0t/data=!3m6!1e1!3m4!1sAr7qhA89ib3i7ABV01w7uA!2e0!7i16384!8i8192",ok,default,0.8,The storefront for Rising Ground is not visible; the views show other businesses.,missingstreetview
38306dea-c02b-4e27-821a-1fe148277243,14.591847410616953,200.0,,street '309 Audubon Ave 6 Fl' vs '315 Audubon Avenue',"https://www.google.com/maps/@40.84853925679803,-73.93249187669352,3a,75y,134.1h,0.0t/data=!3m6!1e1!3m4!1s2_RlQjThp1zox_ry0-QOQQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.84838058801014,-73.93260713810473,3a,75y,113.7h,0.0t/data=!3m6!1e1!3m4!1sPoVbjzhefKllLav4Mud8nw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4235. Please try again in 1.27s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4235. Please try again in 1.27s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
485da098-2857-4126-b1b1-f18577293180,35.46191078081234,200.0,,street '1474 Gates Ave' vs '309 Palmetto Street',"https://www.google.com/maps/@40.69722319766151,-73.91331232202037,3a,75y,321.0h,0.0t/data=!3m6!1e1!3m4!1skdY120vCwHQ8cL0Qm-Vnfw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69735931332655,-73.91317865932342,3a,75y,304.7h,0.0t/data=!3m6!1e1!3m4!1smAQbDfbbtF3MN46PmNt1kw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4149. Please try again in 1.244s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4149. Please try again in 1.244s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
f0223ad9-3110-4df9-97c6-3bbfb2165219,7.725980308873917,200.0,,street '114 W 14th St' vs '110 West 14th Street',"https://www.google.com/maps/@40.73769114174511,-73.99761626148263,3a,75y,208.3h,0.0t/data=!3m6!1e1!3m4!1sMnPZDUg5-_gJ4G77eOV-Fw!2e0!7i16384!8i8192","https://www.google.com/maps/@40.73769114174511,-73.99761626148263,3a,75y,225.6h,0.0t/data=!3m6!1e1!3m4!1sMnPZDUg5-_gJ4G77eOV-Fw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 199624, Requested 4164. Please try again in 1.136s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 199624, Requested 4164. Please try again in 1.136s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
59ff1726-6260-454a-890c-37feda37524d,35.72786843753934,200.0,,street '163 W 125th St Rm 713' vs '163 West 125th Street',"https://www.google.com/maps/@40.80949118877072,-73.9474712492171,3a,75y,205.7h,0.0t/data=!3m6!1e1!3m4!1sZW3KMwzZpFxEEZMjQ6xxFA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.80931033265987,-73.94705445615013,3a,75y,216.5h,0.0t/data=!3m6!1e1!3m4!1s8mrSQJnfL4bqJHswWjtFMg!2e0!7i16384!8i8192",ok,default,0.9,The default view shows the entrance to the building where the office is located.,missingstreetview
3a72f664-70c8-4908-a051-7beb19deb299,23.6253052682961,200.0,,city '1 Bergen County Plaza' vs 'Hackensack',"https://www.google.com/maps/@40.87740607746651,-74.04333368531748,3a,75y,165.9h,0.0t/data=!3m6!1e1!3m4!1sckAaY9lJWRrzLssPqR4fPg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.87695661193225,-74.04358505209471,3a,75y,76.9h,0.0t/data=!3m6!1e1!3m4!1sEO19_iW3k_KnVMSJqHUX9g!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4161. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4161. Please try again in 1.248s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
31dc0ce1-6a9b-401c-97f3-f8fcdddbe37e,1.71438546683292,200.0,,,"https://www.google.com/maps/@40.60143659769184,-73.95689751047425,3a,75y,274.2h,0.0t/data=!3m6!1e1!3m4!1sstmQQGkD3FBYpOp2WxqY-A!2e0!7i16384!8i8192","https://www.google.com/maps/@40.6013391070698,-73.95687939383858,3a,75y,274.9h,0.0t/data=!3m6!1e1!3m4!1spdPcb3oKAHiHAdGBd63MgQ!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4157. Please try again in 1.247s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4157. Please try again in 1.247s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
77cb17e2-fcc4-4c48-9fef-065889de92c1,21.6419598584078,200.0,,street '560 New York Ave' vs '548 New York Avenue',"https://www.google.com/maps/@40.66120672168475,-73.94777700452403,3a,75y,268.6h,0.0t/data=!3m6!1e1!3m4!1smxk26CXln17wgEMxuN5e_Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.66098879142424,-73.948153973514,3a,75y,0.5h,0.0t/data=!3m6!1e1!3m4!1sgsRnYQ6Zcc5maw38dbqoFg!2e0!7i16384!8i8192",ok,default,0.9,The default view clearly shows the storefront of the Crown Heights Library.,missingstreetview
c9c941c4-d1da-48dc-8f7d-2a1a9b1bdaab,26.8887469602969,200.0,,street '60 E 42nd St #2240' vs '60 East 42nd Street',"https://www.google.com/maps/@40.7525295929669,-73.97864790461891,3a,75y,190.2h,0.0t/data=!3m6!1e1!3m4!1siPEUt8toRRye-IxlBoUn1Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.75181567150744,-73.97896329551105,3a,75y,27.1h,0.0t/data=!3m6!1e1!3m4!1seztKHKSh93YMJuDAidTvVA!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4989. Please try again in 1.496s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4989. Please try again in 1.496s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
6d4e679f-c603-4a59-aae5-15d7d064f039,83.94875609751512,200.0,,street '1981 Sedgwick Ave' vs '1985 Sedgwick Avenue',"https://www.google.com/maps/@40.85689951889674,-73.91717549311824,3a,75y,96.6h,0.0t/data=!3m6!1e1!3m4!1sz_coMCq9jztNP69tuHg_aQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.85747852829446,-73.91603516367684,3a,75y,282.9h,0.0t/data=!3m6!1e1!3m4!1sfymbrVf1eQzeqjG3nskDDg!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4944. Please try again in 1.483s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4944. Please try again in 1.483s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
552ae6a9-617c-40ae-a2ed-bc9f695d8a22,6.452815052923571,200.0,,street '111 Norfolk St' vs '113 Norfolk Street',"https://www.google.com/maps/@40.71909453854055,-73.98701693192925,3a,75y,288.8h,0.0t/data=!3m6!1e1!3m4!1s7xsX-C1dgBg6CG5zlHEiZQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.71909453854055,-73.98701693192925,3a,75y,282.3h,0.0t/data=!3m6!1e1!3m4!1s7xsX-C1dgBg6CG5zlHEiZQ!2e0!7i16384!8i8192",ok,default,0.7,"The storefront is partially visible but obscured by trees, making it difficult to confirm details.",missingstreetview
74890e36-f4f4-42f0-855c-749031e4fe73,8.168587650499452,200.0,,,"https://www.google.com/maps/@40.66367933170564,-73.92090968436308,3a,75y,265.4h,0.0t/data=!3m6!1e1!3m4!1skb9S97CTDmNMHJuso5ietA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.66367933170564,-73.92090968436308,3a,75y,256.6h,0.0t/data=!3m6!1e1!3m4!1skb9S97CTDmNMHJuso5ietA!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4949. Please try again in 1.484s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4949. Please try again in 1.484s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
163fef5a-49e0-48af-b87e-ac4ab674b41a,4.251238601747993,200.0,,"street '1875 Broadway, 1st Fl' vs '1875 Broadway'","https://www.google.com/maps/@40.68063589031294,-73.90648186135198,3a,75y,36.2h,0.0t/data=!3m6!1e1!3m4!1sc5Q3rQ9htSHiPYsMVpxSxA!2e0!7i16384!8i8192","https://www.google.com/maps/@40.68063589031294,-73.90648186135198,3a,75y,25.8h,0.0t/data=!3m6!1e1!3m4!1sc5Q3rQ9htSHiPYsMVpxSxA!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4194. Please try again in 1.258s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4194. Please try again in 1.258s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
1aaf0e27-60fb-42f1-8aa6-963f95519b42,16.063480832168885,200.0,,"street '1958 Fulton St, 1st Floor' vs '1958 Fulton Street'","https://www.google.com/maps/@40.67879199138404,-73.92009257825924,3a,75y,199.4h,0.0t/data=!3m6!1e1!3m4!1sGBLptmy7dnXr6Uaakcun-g!2e0!7i16384!8i8192","https://www.google.com/maps/@40.67879199138404,-73.92009257825924,3a,75y,183.4h,0.0t/data=!3m6!1e1!3m4!1sGBLptmy7dnXr6Uaakcun-g!2e0!7i16384!8i8192",ok,default,0.9,"The default view shows the entrance to the building where CAMBA is located, confirming the storefront's presence.",missingstreetview
7c28c882-1126-422e-8c04-4ff15d6ae724,8.112748014557885,200.0,,street '1900A Ralph Ave' vs '1902 Ralph Avenue',"https://www.google.com/maps/@40.63100334349656,-73.9194890531793,3a,75y,87.1h,0.0t/data=!3m6!1e1!3m4!1scJ91M3kE6iyziAsus3Tppg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.63091126337836,-73.91948097985251,3a,75y,79.3h,0.0t/data=!3m6!1e1!3m4!1szgq7tqWZVE4MtO_mPkNuFQ!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4951. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4951. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
41df1a49-0a2b-4f5c-a116-3a0e469654a6,9.081858624577526,200.0,,,"https://www.google.com/maps/@40.66444880618874,-73.89620562244616,3a,75y,187.2h,0.0t/data=!3m6!1e1!3m4!1saLolPS_iz_uxamJpDCdA0Q!2e0!7i16384!8i8192","https://www.google.com/maps/@40.66443063074147,-73.8963273647789,3a,75y,181.9h,0.0t/data=!3m6!1e1!3m4!1sqzMGM9V5O_JYxAlmxz9I9w!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4953. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4953. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
95888a0f-c6a4-4294-ad9c-90852c330a3a,8.983680075572687,200.0,,"street '120 Stuyvesant Pl, 4th Fl, Ste 413' vs '120 Stuyvesant Place'","https://www.google.com/maps/@40.64349486216111,-74.07731779886322,3a,75y,237.6h,0.0t/data=!3m6!1e1!3m4!1s1TqU5kH7U8P6y0bXeJqx0w!2e0!7i16384!8i8192","https://www.google.com/maps/@40.64341591150145,-74.0772577469152,3a,75y,240.4h,0.0t/data=!3m6!1e1!3m4!1sRDm68dxuwL7e4rBhOGgr3g!2e0!7i16384!8i8192",ok,default,0.8,"The views show a building with a lobby/entrance, indicating the presence of an office location.",missingstreetview
b006d271-6738-42f7-a4f9-5407558cf565,0.7680899270131523,200.0,,,"https://www.google.com/maps/@40.63708920275627,-74.07620002283113,3a,75y,96.0h,0.0t/data=!3m6!1e1!3m4!1sDaspebZpI3YFY71rrJGGpg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.63708920275627,-74.07620002283113,3a,75y,97.5h,0.0t/data=!3m6!1e1!3m4!1sDaspebZpI3YFY71rrJGGpg!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4155. Please try again in 1.246s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4155. Please try again in 1.246s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
71e6c46e-000e-420f-adde-79954f8dff4a,6.004314121237598,200.0,,"street '2322 3rd Ave, 3rd Fl' vs '2322 3rd Avenue'","https://www.google.com/maps/@40.80461559035003,-73.93516323289997,3a,75y,307.9h,0.0t/data=!3m6!1e1!3m4!1sCMgKTtmZBVVurIam44oL3w!2e0!7i16384!8i8192","https://www.google.com/maps/@40.80461559035003,-73.93516323289997,3a,75y,293.9h,0.0t/data=!3m6!1e1!3m4!1sCMgKTtmZBVVurIam44oL3w!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3431. Please try again in 1.029s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 3431. Please try again in 1.029s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
308a43b9-dd25-4a3f-a031-b1dc3ee36f79,3.7664974136391423,200.0,,"street '380 Grove St, 1 Fl' vs '380 Grove Street'","https://www.google.com/maps/@40.70046998987426,-73.91364432540944,3a,75y,121.1h,0.0t/data=!3m6!1e1!3m4!1sZTnRpy8DiTfbQaei8eno-w!2e0!7i16384!8i8192","https://www.google.com/maps/@40.70046998987426,-73.91364432540944,3a,75y,114.6h,0.0t/data=!3m6!1e1!3m4!1sZTnRpy8DiTfbQaei8eno-w!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4194. Please try again in 1.258s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4194. Please try again in 1.258s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
d4516998-cca4-4780-b215-23c9ec3ae1c2,70.83275166067881,200.0,,street '90 Beaver St' vs '39 Belvidere Street',"https://www.google.com/maps/@40.69916678450105,-73.93645665048842,3a,75y,305.1h,0.0t/data=!3m6!1e1!3m4!1s_x87QJ7cwhd5OBjxYabJvg!2e0!7i16384!8i8192","https://www.google.com/maps/@40.69972734912647,-73.93677605692876,3a,75y,24.3h,0.0t/data=!3m6!1e1!3m4!1sZ-Wzj1gXvYzjC3iUnGKZ1A!2e0!7i16384!8i8192",ok,neither,0.0,All views show graffiti and no visible storefront for RiseBoro.,missingstreetview
4e3697e3-6b22-41da-9867-361cf43d38dd,18.990757852976614,200.0,,street '3060 Fulton St' vs '3064 Fulton Street',"https://www.google.com/maps/@40.68063539195208,-73.88196232271021,3a,75y,70.2h,0.0t/data=!3m6!1e1!3m4!1s3dBFmfD_5G8RZAAnlIjvhQ!2e0!7i16384!8i8192","https://www.google.com/maps/@40.68090318049579,-73.88165134988259,3a,75y,175.7h,0.0t/data=!3m6!1e1!3m4!1sCd7UrGp_IqdSxMqxkn82Pw!2e0!7i16384!8i8192","openai_error:HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4951. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",,,"HTTP 429 {
    ""error"": {
        ""message"": ""Rate limit reached for gpt-4o-mini in organization org-mxl8NqX3Mnchx6r6VL1PqYz9 on tokens per min (TPM): Limit 200000, Used 200000, Requested 4951. Please try again in 1.485s. Visit https://platform.openai.com/account/rate-limits to learn more."",
        ""type"": ""tokens"",
        ""param"": null,
        ""code"": ""rate_limit_exceeded""
    }
}
",missingstreetview
