location_id,service_id,phone_id,source,target,patch_status,payload,note
128f2e18-505c-423f-bed7-825d5c64728e,21c81c24-584a-4932-8379-3523af3ce992,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Feel free to walk in, but call to confirm. Happens every 1st Monday of the month.""}}",service 21c81c24-584a-4932-8379-3523af3ce992 other-info cleaned
128f2e18-505c-423f-bed7-825d5c64728e,77546d28-2803-4eee-bb9a-9e07d4b76af0,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 ID required for first visit only\n\u2022 Please bring your bags or cart.\n\u2022 Anyone is welcome. Happens biweekly, generally 2nd and 4th Thursday of the month.""}}",service 77546d28-2803-4eee-bb9a-9e07d4b76af0 other-info cleaned
12c7ab6c-e3b5-44a6-b584-b8e87d13cc74,6930aee5-d3b4-4a2b-837a-606f04fcb5dc,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Register on their website.""}}",service 6930aee5-d3b4-4a2b-837a-606f04fcb5dc other-info cleaned
12eb3d00-10bb-47aa-ad3f-688f9117ddd9,7d23891d-bc0e-475a-9ef4-a14a80573349,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Group Therapy\n\u2022 Individual Counseling\n\u2022 Medication Management\n\u2022 Mental Health Services\n\u2022 Medications for Opioid Use Disorder\n\u2022 Peer Advocacy\n\u2022 Relapse Prevention"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 A legal guardian is required for underage patients\n\u2022 You can call to schedule an intake appointment""}}",service 7d23891d-bc0e-475a-9ef4-a14a80573349 description cleaned | service 7d23891d-bc0e-475a-9ef4-a14a80573349 other-info cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,12323871-ad8e-48d9-a271-eda4ad639054,,service,service_update,dry_run,"{""description"": ""Service includes:\n\u2022 Coffee\n\u2022 Hot Meals\n\u2022 Snacks""}",service 12323871-ad8e-48d9-a271-eda4ad639054 description cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,3178b4cd-bc65-48a6-94b8-3f9bc12df872,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Walk-in or schedule an appointment""}}",service 3178b4cd-bc65-48a6-94b8-3f9bc12df872 other-info cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,7aa2ec49-1227-476c-b664-1d585a298791,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Hot and Cold Weather Kits\n\u2022 Hygiene Kits\n\u2022 Menstruation Kits""}",service 7aa2ec49-1227-476c-b664-1d585a298791 description cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,b9cdd00a-c191-43db-b4e3-886f6562eb1c,,service,service_update,dry_run,"{""description"": ""Service includes:\n\u2022 Laundry\n\u2022 Shower""}",service b9cdd00a-c191-43db-b4e3-886f6562eb1c description cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,cca81505-d8a4-4b7a-9ce6-3f6b9d0165dd,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Walk-ins are allowed""}}",service cca81505-d8a4-4b7a-9ce6-3f6b9d0165dd other-info cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,df55a55b-f6e4-45a5-9492-eef2f05a6004,,service,service_update,dry_run,"{""description"": ""Available food, showers, laundry, personal care supplies, and respite""}",service df55a55b-f6e4-45a5-9492-eef2f05a6004 description cleaned
12ef58c7-c1c8-4f50-9a2c-716be4f25fc0,ec26bbe0-6bd3-402e-b88a-57206d4ccc5a,,service,service_update,dry_run,"{""description"": ""OnPoint is a safe place to forward and retrieve mail.""}",service ec26bbe0-6bd3-402e-b88a-57206d4ccc5a description cleaned
139f9960-26b6-4fcc-ac6f-825d2d3bfaf7,24b0e83c-40d5-4f45-8b4a-0fbcf2399c3b,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 If you are a tenant experiencing issues in the North West Bronx, feel free to call or email them at <a href=\""mailto:info@northwestbronx.org\"">info@northwestbronx.org</a> to learn about tenant rights and how to organize, they can help with SCRIE, DRIE, succession of rights\n\u2022 Every 1st Wednesday of the month they have a 20-minute consultation with a lawyer, to enroll, email <a href=\""mailto:julie@northwestbronx.org\"">julie@northwestbronx.org</a>""}}",service 24b0e83c-40d5-4f45-8b4a-0fbcf2399c3b other-info cleaned
13d4f1e3-f10a-4d55-9e76-6ef83f48e149,1152caec-0bb1-4d45-842f-b1b65f3a33be,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Everyone is welcome, no pets, meeting is held in basement. See updates or other locations on the website, set city as NYC.""}}",service 1152caec-0bb1-4d45-842f-b1b65f3a33be other-info cleaned
13dfd64b-48db-4224-88ec-ac49636d0187,2f553d23-a904-4905-a6a3-acd228cdac6f,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Call to inquire about which program you are eligible for.""}}",service 2f553d23-a904-4905-a6a3-acd228cdac6f other-info cleaned
13dfd64b-48db-4224-88ec-ac49636d0187,c83156ac-c0b6-4b5f-9475-d305545e183d,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Free HIV Testing\n\u2022 Linkage to PrEP and PEP"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 You can call to make an appointment during the hours listed above.""}}",service c83156ac-c0b6-4b5f-9475-d305545e183d description cleaned | service c83156ac-c0b6-4b5f-9475-d305545e183d other-info cleaned
1426cba4-c76c-4b93-9307-5bcd3cb01cda,1cb6ccfd-3e3b-4114-ba1f-7212c4a09f1e,,service,service_update,dry_run,"{""description"": ""Adult literacy, high school diploma or equivalent, and English Classes for all adults\n\u2022 Train and earn for 18-24-year-olds in hospitality, pharmacy technology, and customer service paid internship up to 25 hours per week"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Hours may change due to specific programs, so call to find out the hours of the program you are interested in.\n\u2022 NYC residents 18-24 years old with a state ID, Social Security Card, and Work Permit (if not a US citizen/Green Card holder) are welcome to call (some programs are available to all adults), go online, or visit in person to enroll. You can walk in from 10:00 AM \u2014 12:00 PM.""}}",service 1cb6ccfd-3e3b-4114-ba1f-7212c4a09f1e description cleaned | service 1cb6ccfd-3e3b-4114-ba1f-7212c4a09f1e other-info cleaned
143c37e4-911a-48f2-9f73-df836f2d69e5,f1c0e51b-5055-4680-bbda-5099b1f66c5d,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Contact Shawnika at <a href=\""tel:7186510096,250\"">(718) 651-0096 x250</a>, or <a href=\""tel:7186510096,252\"">x252</a> or via email at <a href=\""mailto:s.williams@elmcor.org\"">s.williams@elmcor.org</a> or walk in to enroll.""}}",service f1c0e51b-5055-4680-bbda-5099b1f66c5d other-info cleaned
147ae6f6-0830-4d90-939b-e413199a26bf,95470673-cf8d-44f2-8a29-b508cbf36456,,service,service_update,dry_run,"{""description"": ""Individual and group counseling"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 People with Axis I diagnosis with NJ Medicaid. Please have a recent psychosocial and medical evaluation, IQ above 60, and no violent behavior or active substance use. Prospective clients cannot participate in work areas.\n\u2022 Practice offered in pre-vocational training, work in packing and assembly or maintenance, one hour a day food service. Email <a href=\""mailto:info@njfriendshiphouse.org\"">info@njfriendshiphouse.org</a> or call to enroll.""}}",service 95470673-cf8d-44f2-8a29-b508cbf36456 description cleaned | service 95470673-cf8d-44f2-8a29-b508cbf36456 other-info cleaned
14e0160f-d354-408e-84cd-1093e7d5e949,3da59f80-a7e2-4321-810a-1d0719c42def,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Free for Lower East Side residents in collaboration with Grand St. Settlement, <a href=\""https://grandsettlement.org\"">grandsettlement.org</a>.""}}",service 3da59f80-a7e2-4321-810a-1d0719c42def other-info cleaned
159aec84-b27a-482c-b51a-a0e1458883f9,f9c26bc6-6fde-40f4-b5be-79569df31822,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 For a complete list of addresses and phone numbers for each program you are interested in, please visit <a href=\""https://hcz.org/locations\"">hcz.org/locations</a>.""}}",service f9c26bc6-6fde-40f4-b5be-79569df31822 other-info cleaned
15ac5695-33b2-4ced-b2f6-605d4abc8fe6,afdb9dd3-277c-4cd9-90d5-f0a44dbfb63e,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Temporarily closed until July""}}",service afdb9dd3-277c-4cd9-90d5-f0a44dbfb63e other-info cleaned
15b78950-fb7e-4352-adac-8a8fbbb454b0,ba807e37-1b21-4506-b4f2-a838a33733b3,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Psychiatry/Therapy\n\u2022 Play therapy for children: clay and sand therapy, CBT, EBT, and EMDR""}",service ba807e37-1b21-4506-b4f2-a838a33733b3 description cleaned
16106697-d987-48c1-b496-8d387fd19c2a,6262343b-ad50-404c-93d8-6d3bba9a416b,,service,service_update,dry_run,"{""description"": ""GYN\n\u2022 HIV and STI Testing and Treatment\n\u2022 Immunizations\n\u2022 Physical Exams and Blood Tests\n\u2022 Podiatry\n\u2022 Preventative, Primary, and Specialty Care"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Call to schedule an appointment\n\u2022 Walk-ins are allowed\n\u2022 There are no admissions appointments on Saturdays""}}",service 6262343b-ad50-404c-93d8-6d3bba9a416b description cleaned | service 6262343b-ad50-404c-93d8-6d3bba9a416b other-info cleaned
16106697-d987-48c1-b496-8d387fd19c2a,e60d2c35-967a-4606-ab25-836acdbffbda,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 The price will be around 180 dollars a week if uninsured\n\u2022 You must be a New York State resident\n\u2022 Medicaid is accepted\n\u2022 There are no walk-ins for admissions on Saturdays""}}",service e60d2c35-967a-4606-ab25-836acdbffbda other-info cleaned
163fef5a-49e0-48af-b87e-ac4ab674b41a,d00602b0-680b-4099-a15d-72490f737cbb,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Call to enroll. Serving 11212 ZIP code.""}}",service d00602b0-680b-4099-a15d-72490f737cbb other-info cleaned
16770b3e-37a6-4e31-8239-d594668f4bf7,09554c53-eab7-47d7-ba3e-9df0b5af8784,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Solo hablantes de espa\u00f1ol. Por favor traiga una identificaci\u00f3n y un carrito de compras.""}}",service 09554c53-eab7-47d7-ba3e-9df0b5af8784 other-info cleaned
16770b3e-37a6-4e31-8239-d594668f4bf7,b71b8f46-b94b-4c2d-8cb1-420c3ec589da,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 English speakers only\n\u2022 You must register and bring your registration card with you\n\u2022 Please bring an ID and a shopping cart""}}",service b71b8f46-b94b-4c2d-8cb1-420c3ec589da other-info cleaned
16770b3e-37a6-4e31-8239-d594668f4bf7,d4bf9993-142e-481b-b0ba-b6148eb5decd,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 ??????? ??????????.""}}",service d4bf9993-142e-481b-b0ba-b6148eb5decd other-info cleaned
16770b3e-37a6-4e31-8239-d594668f4bf7,e165ed91-44c3-4ca2-b289-312ff49dc1ab,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 ????? ???????????""}}",service e165ed91-44c3-4ca2-b289-312ff49dc1ab other-info cleaned
16b1dcaa-6080-4f6c-8d29-082b13860c37,4df998a4-9da0-40e1-94b1-eec7bbd9c0ea,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Members of <a href=\""https://yourpeer.nyc/locations/bay-ridge-center-bay-ridge-15-bay-ridge-ave#Older-Adults-Programming\"">Bay Ridge Center</a> can walk in to pick up meals\n\u2022 Residents of Bay Ridge over 60 can call Catholic Charities at <a href=\""tel:7186803530\"">(718) 680-3530</a> to schedule a social worker visit to see if they qualify for meals-on-wheels""}}",service 4df998a4-9da0-40e1-94b1-eec7bbd9c0ea other-info cleaned
16ded0e6-e15f-4d7b-b2dd-811046f08608,1ac9a8e6-be8f-47bb-9b96-f8732ea83471,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Donations are suggested: $1 per breakfast meal, $2 per lunch meal. However, no individual will be turned away for not\n\u2022 contributing\n\u2022 Meals are distributed on a first-come, first-served basis""}}",service 1ac9a8e6-be8f-47bb-9b96-f8732ea83471 other-info cleaned
16ded0e6-e15f-4d7b-b2dd-811046f08608,3c89a513-d23f-42e6-9312-b0c763a87744,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Senior programming is provided throughout the day. Walk in with an ID and proof of address to enroll.""}}",service 3c89a513-d23f-42e6-9312-b0c763a87744 other-info cleaned
16ded0e6-e15f-4d7b-b2dd-811046f08608,bee1ddfd-5265-48a7-a421-9252dfb82e6e,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Please sign up for the CUNY Borough of Manhattan Community College (BMCC) Center for Continuing Education and Workforce Development by calling <a href=\""tel:2123468433\"">(212) 346-8433</a> or <a href=\""tel:2123468423\"">(212) 346-8423</a> or emailing <a href=\""mailto:acebursars@bmcc.cuny.edu\"">acebursars@bmcc.cuny.edu</a>.\n\u2022 You can visit them in person at 25 Broadway, 8th floor, Monday through Friday, 9:00 AM \u2014 5:00 PM (preferably 11:00 AM \u2014 3:00 PM). The first step is to attend a one-hour info session to see if you qualify for a scholarship and what other requirements apply to your desired course. Visit  <a href=\""https://www.campusce.net/bmcc/course/course.aspx?catId=53\"" target=\""_blank\"" rel=\""noopener noreferrer\"">campusce.net/bmcc</a> for more information.""}}",service bee1ddfd-5265-48a7-a421-9252dfb82e6e other-info cleaned
1700f626-33de-4327-a2d2-733aa454d15b,9907e3ff-ae52-4170-9282-5ac98d05f34a,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Open to the Rockaway community""}}",service 9907e3ff-ae52-4170-9282-5ac98d05f34a other-info cleaned
1723f3cb-5c30-4832-b7ed-39e5590e9d0d,8ca8f62d-e76e-4193-ab9c-4c316348974b,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 2nd and 4th Friday of the month""}}",service 8ca8f62d-e76e-4193-ab9c-4c316348974b other-info cleaned
1759c6ba-027b-4470-8ce6-9affcc76480d,02f2b8f9-937f-4f9e-8721-9182972495ac,,service,service_update,dry_run,"{""description"": ""Free services include:\n\u2022 Alternative Therapy (Mediation, Hypnosis, Art Therapy, etc.)\n\u2022 Advocacy\n\u2022 Crisis intervention\n\u2022 Individual and Group Therapy\n\u2022 Psychiatric Evaluation"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Please call to make an appointment\n\u2022 Documentation is not required\n\u2022 Legal guardians for survivors under 18 years of age are not permitted to call on their behalf\n\u2022 MetroCards are provided\n\u2022 They can also come to an emergency room any time, any day, at your request if you are there for domestic violence or sexual assault reasons. The following hospitals are served:\n\u2022 <a href=\""https://yourpeer.nyc/locations/mount-sinai-morningside-morningside-heights#Crime-Victims-Treatment-Center-(CVTC)\"" >Mount Sinai Morningside</a>\n\u2022 <a href=\""https://yourpeer.nyc/locations/mount-sinai-west#Crime-Victims-Treatment-Center-(CVTC)\"">Mount Sinai West</a>\n\u2022 <a href=\""https://yourpeer.nyc/locations/northwell-health-chelsea#Crime-Victims-Treatment-Center-(CVTC)\"" >Northwell/Lenox Health Greenwich Village</a>\n\u2022 <a href=\""https://yourpeer.nyc/locations/brookdale-university-hospital-east-flatbush#Crime-Victims-Treatment-Center-(CVTC)\"" >Brookdale University Hospital</a>\n\u2022 <a href=\""https://yourpeer.nyc/locations/nyu-langone#Crime-Victims-Treatment-Center-(CVTC)\"" >NYU Langone Brooklyn</a>\n\u2022 <a href=\""https://yourpeer.nyc/locations/long-island-jewish-forest-hills-hospital-forest-hills#Crime-Victims-Treatment-Center-(CVTC)\"" >Long Island Jewish Forest Hills</a>""}}",service 02f2b8f9-937f-4f9e-8721-9182972495ac description cleaned | service 02f2b8f9-937f-4f9e-8721-9182972495ac other-info cleaned
1759c6ba-027b-4470-8ce6-9affcc76480d,b88523ff-8702-409b-9f9f-029fb87b66a8,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 No walk-ins\n\u2022 Legal guardians for survivors under 18 years of age are not permitted to call on their behalf\n\u2022 Metrocards are provided when you visit""}}",service b88523ff-8702-409b-9f9f-029fb87b66a8 other-info cleaned
178ca90c-f13b-4b80-93a8-95d95f26995c,9554c6eb-04b7-46c9-86f6-1606812f97ca,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Service coordinators provide 24-hour emergency support""}}",service 9554c6eb-04b7-46c9-86f6-1606812f97ca other-info cleaned
178ca90c-f13b-4b80-93a8-95d95f26995c,c209ddfb-0f9a-4867-a9d6-74ef742f9b47,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 You can download the referral application at <a href=\""http://skylightcenter.org/docs/referral-application.pdf\"" target=\""_blank\"" rel=\""noopener noreferrer\"">skylightcenter.org/docs/referral-application.pdf</a>\n\u2022 Applications must be submitted with a detailed psychosocial history, psychiatric assessment, and physical exam""}}",service c209ddfb-0f9a-4867-a9d6-74ef742f9b47 other-info cleaned
178ca90c-f13b-4b80-93a8-95d95f26995c,c4fa6abf-4adb-44d8-bb99-742c8eeca6e0,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Call to confirm openings as the schedule is subject to change.""}}",service c4fa6abf-4adb-44d8-bb99-742c8eeca6e0 other-info cleaned
1794d56b-896f-459e-b215-a916edb7da0c,c86e3024-56e5-4340-a1bc-7567cbece391,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 You may only come up to twice a month.""}}",service c86e3024-56e5-4340-a1bc-7567cbece391 other-info cleaned
17a0bea9-88df-4d9b-8e1e-779bba41ca9b,06cae51e-0d04-4dfc-bae0-3b9bc1d8fa0f,,service,service_update,dry_run,"{""description"": ""Referrals for legal support, asylum, health insurance, and benefits\n\u2022 OSHA 30+, SST 10 (both in Spanish), ESL Pieces of Training\n\u2022 Members can get information on Workers Corners for Day Laborers (gigs are paid in cash and are available to Spanish-speaking construction workers, with no legal paperwork usually requested)\n\u2022 Mexican consulate services (renewal of passports), IDNYC, DMV Appointments\n\u2022 Promise NYC \u2014 vouchers for childcare for 0-13-year-olds who are undocumented and live in NYC"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Please call during open hours or email at <a href=\""mailto:info@lacolmenanyc.org\"">info@lacolmenanyc.org</a>.""}}",service 06cae51e-0d04-4dfc-bae0-3b9bc1d8fa0f description cleaned | service 06cae51e-0d04-4dfc-bae0-3b9bc1d8fa0f other-info cleaned
17c5cb8c-b9a4-44e4-ba68-8d0dad66600a,93926391-54d9-45a1-b5fc-4045901d59d7,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Open to community members""}}",service 93926391-54d9-45a1-b5fc-4045901d59d7 other-info cleaned
17c5cb8c-b9a4-44e4-ba68-8d0dad66600a,d9f4a8f5-944c-4967-9b3a-ab266e911799,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Open to community members""}}",service d9f4a8f5-944c-4967-9b3a-ab266e911799 other-info cleaned
180a65eb-6b53-4c4a-bed8-e99923966722,4d8a3e13-8296-4192-b616-8f798fd91e2c,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Bring ID to receive food.""}}",service 4d8a3e13-8296-4192-b616-8f798fd91e2c other-info cleaned
184c417a-4810-446c-a173-9c9769599bef,c9fe9457-bb77-44dd-b1cb-5b5e27e467af,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 No walk-ins. A professional referral is required. They have 11 double-occupancy rooms and 2 single-occupancy rooms.""}}",service c9fe9457-bb77-44dd-b1cb-5b5e27e467af other-info cleaned
185b6481-d729-4717-aaa5-cf935b1abaec,4b94b9cc-85bf-4e96-b3b9-7cba139f6ced,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Free canned goods and non-perishables.\n\u2022 Every <b>OTHER</b> Saturday. Call Friday after 4 PM to inquire about the availability of food.\n\u2022 Service is provided in partnership with Cabrini Immigrant Services, register during pantry hours.\n\u2022 Bring your own bag and ID.""}}",service 4b94b9cc-85bf-4e96-b3b9-7cba139f6ced other-info cleaned
18ad89aa-8512-45e7-b08b-0ba2801aaf5f,12f304de-ed3e-4b8a-b90a-a3f64c7cde1c,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Be on line an hour prior to opening.""}}",service 12f304de-ed3e-4b8a-b90a-a3f64c7cde1c other-info cleaned
18b6ffab-4f25-4814-ba64-659a25538acf,43a96da1-5d14-4ef5-8b47-e5ca628f5f7e,,service,service_update,dry_run,"{""description"": ""To qualify, you have to be proficient in English (speaking, reading, and writing), eligible to work in the US, and live in the NYC Metro\n\u2022 Two schedule options\u2014one for days and one for nights/weekends. You can expect to spend about 40 hours/week in class and 20 hours/week studying outside of class."", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Free computer science/engineering education. Apply on the website. If you start earning more than $50K after graduating their bootcamp, you will be required to pay fees. More details online.""}}",service 43a96da1-5d14-4ef5-8b47-e5ca628f5f7e description cleaned | service 43a96da1-5d14-4ef5-8b47-e5ca628f5f7e other-info cleaned
19011b56-474b-4acf-983b-38c9c980dafd,af66cd3d-4a40-4404-bb5b-c7083ec79c99,,service,service_update,dry_run,"{""description"": ""Virtual services include:\n\u2022 4-6 week Intensive Outpatient Program\n\u2022 Domestic Abuse and Abusive Partners Intervention Program\n\u2022 DUI program\n\u2022 Medication-Assisted Treatment\n\u2022 Outpatient Therapy and Counseling\n\u2022 Parenting Classes\n\u2022 Anger Management"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 You can walk in, but you must have health insurance or be able to pay for services. Sliding fee scales are not available. Medicaid and most health insurance plans are accepted. If you are a Medicaid or Medicare recipient, see if you qualify for a Round-Trip MetroCard upon your visit.""}}",service af66cd3d-4a40-4404-bb5b-c7083ec79c99 description cleaned | service af66cd3d-4a40-4404-bb5b-c7083ec79c99 other-info cleaned
1907d2bd-8fb0-4bea-bb3e-319c5caf1b61,5474cf1d-d737-40d1-b6ce-69ae55fba665,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Gynecology\n\u2022 Nutrition\n\u2022 Podiatry\n\u2022 Prenatal\n\u2022 Primary Care\n\u2022 Social Services\n\u2022 Dentistry\n\u2022 Women, Infants, and Children Services (W.I.C)\n\u2022 Health Home Program\n\u2022 Vaccines\n\u2022 Health Insurance Enrollment\n\u2022 Mental Health and Psychotherapy\n\u2022 Family Planning"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 A Sliding Fee Discount is available for all patients, regardless of insurance status. MetroCards are not provided.""}}",service 5474cf1d-d737-40d1-b6ce-69ae55fba665 description cleaned | service 5474cf1d-d737-40d1-b6ce-69ae55fba665 other-info cleaned
190f1d88-4c6a-4896-b62f-370dbe4e976f,5696a057-058e-4610-98d0-29e53067f11a,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 This location has soup, bread, beverages, socks, hygiene kits, prayer, life care visits, and referrals to resources.""}}",service 5696a057-058e-4610-98d0-29e53067f11a other-info cleaned
190f1d88-4c6a-4896-b62f-370dbe4e976f,784a2795-c5bc-4a3e-8655-af73fc731c80,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 See the flea market happening from April to November.""}}",service 784a2795-c5bc-4a3e-8655-af73fc731c80 other-info cleaned
1927c62b-6e47-49c8-bc72-e9126239d43c,a4a5d8f2-3350-4aa0-a055-d1b2efa90880,,service,service_update,dry_run,"{""description"": ""Community partners listed on their website provide referrals for you to pick up diapers.\n\u2022 See the website for upcoming parenting classes""}",service a4a5d8f2-3350-4aa0-a055-d1b2efa90880 description cleaned
19665bd7-5785-4b15-88c3-35056be95ba5,773320c6-7bb3-4e65-aafc-1636917cc263,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Certificate of Good Conduct\n\u2022 Criminal Record Discrimination\n\u2022 Filing of Lawsuits for Discrimination\n\u2022 Record of Arrest and Prosecution (Rap Sheet)\n\u2022 Referrals for Marijuana Conviction Expungements"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Please call during open hours to sign up.""}}",service 773320c6-7bb3-4e65-aafc-1636917cc263 description cleaned | service 773320c6-7bb3-4e65-aafc-1636917cc263 other-info cleaned
197ce322-55e3-4f91-b68e-b9fdfa15d7e0,a72be7ae-c2bc-412a-82c3-9931bffe65aa,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Most types of insurance are accepted otherwise, the co-pay is $125 per visit. They only accept people for a waitlist.""}}",service a72be7ae-c2bc-412a-82c3-9931bffe65aa other-info cleaned
199a2bd5-9983-4c57-afb7-e61221bb11fa,767e6e35-8f9e-4b27-a56b-04d99f8f9460,,service,service_update,dry_run,"{""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 Walk in or call to enroll.""}}",service 767e6e35-8f9e-4b27-a56b-04d99f8f9460 other-info cleaned
19aadb92-49f5-4195-b1ac-c600f7f1920d,b64b94db-8b15-4559-9734-336e72881798,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 HIV Testing and Prevention\n\u2022 Immunizations\n\u2022 LGBTQ Mental Health\n\u2022 OB/GYN\n\u2022 Ophthalmology\n\u2022 PrEP and PEP\n\u2022 Primary Care\n\u2022 STI Testing and Treatment\n\u2022 Urgent Care Visits\n\u2022 Young Adult Care"", ""eventRelatedInfo"": {""event"": ""COVID19"", ""information"": ""\u2022 To schedule an appointment, call <a href=\""tel:7189638068\"">(718) 963-8068</a> Monday through Friday from 8 AM to 5 PM\n\u2022 You can reach the 24-Hour Nurses Call Line at <a href=\""tel:7189638033\"">(718) 963-8033</a> after hours""}}",service b64b94db-8b15-4559-9734-336e72881798 description cleaned | service b64b94db-8b15-4559-9734-336e72881798 other-info cleaned
19aadb92-49f5-4195-b1ac-c600f7f1920d,d933e5b5-2aff-4925-bc2b-1353982f5560,,service,service_update,dry_run,"{""description"": ""Services include:\n\u2022 Cosmetic Dentistry\n\u2022 Dental Implants\n\u2022 Endodontic Treatment\n\u2022 General Dentistry\n\u2022 Periodontal Care\n\u2022 Restorative Dentistry""}",service d933e5b5-2aff-4925-bc2b-1353982f5560 description cleaned
